-128	-84	-236	-263	-138	-144	440	72	0	
-69	-157	-333	-325	-200	-185	968	8	105	
-21	-140	-395	-551	-289	-7	421	215	121	
-5	-467	-591	-639	-220	212	733	312	282	
-235	-792	-1018	-1078	-152	352	968	781	517	
-370	-1147	-1430	-1151	-282	586	1283	521	581	
-335	-1206	-1283	-946	-248	204	1283	382	229	
-217	-272	-368	-132	-197	-185	293	-164	88	
-175	291	240	471	-220	-746	-458	-1306	-621	
385	1194	1816	1645	-193	-1268	-1762	-2283	-949	
443	1464	2657	1948	254	-1457	-2267	-2742	-392	
301	1536	2532	1877	567	-1225	-2340	-2426	-407	
192	550	1243	1147	378	-644	-1127	-1176	-204	
