-29	-80	-291	-304	-149	-54	57	9	-7	
75	50	-485	-304	-69	8	358	73	-122	
234	-28	-635	-302	-220	-144	1178	202	8	
52	-91	-694	-873	-76	-90	1213	694	226	
50	-245	-1135	-1283	8	229	1335	1180	517	
-42	-644	-1077	-1488	-220	401	1580	538	452	
-7	-748	-1577	-975	-413	245	951	340	278	
-49	-216	-423	-304	-165	-192	97	56	250	
134	475	182	404	32	-789	-809	-975	-122	
25	1446	1870	1379	-35	-1152	-2369	-1909	-578	
125	1770	2711	1752	-159	-1761	-2542	-2742	-992	
234	1356	2585	1521	131	-1529	-2672	-2268	-778	
58	375	1333	649	501	-673	-1213	-989	-224	
0	-14	182	-35	82	-21	-55	-286	8	
-454	-285	-485	-408	8	188	432	-55	8	
-262	-304	-501	-448	-76	515	692	486	331	
-218	-245	-767	-668	-255	221	706	372	-3	
-370	-393	-503	-726	-255	229	416	300	48	
-280	-269	-291	-873	-152	212	178	127	80	
-119	-262	-293	-318	74	147	99	-48	218	
