-154	-290	-29	-281	-210	-265	-215	-263	-76	-213	317	177	128	
-234	-128	84	-232	-140	-305	-280	-302	-200	49	537	335	105	
-143	-71	185	101	-92	-418	-298	-394	-110	73	1702	521	218	
-199	-50	96	120	92	-659	-61	-990	-200	237	2278	937	88	
-227	-45	33	14	-203	-688	-782	-1137	-330	221	1545	469	460	
-298	-106	-50	-104	-454	-481	-856	-741	-406	171	828	364	226	
-383	-295	-345	-218	-273	-167	-194	-76	-76	-48	440	-89	169	
-426	-346	-436	-148	-56	798	473	489	-97	-514	-925	-1579	-34	
-378	-431	-563	-316	402	1266	3051	1432	-62	-1790	-2628	-2685	-251	
-308	-318	-450	-480	611	1374	3158	2126	-42	-2211	-2816	-3360	-258	
-85	-214	-436	-480	774	1788	2818	1699	419	-1138	-1964	-2211	-271	
-70	-158	-324	-152	259	566	1637	596	370	-238	-809	-1119	-346	
-114	-22	-240	-179	-126	-56	149	-214	180	-55	-144	-368	-21	
-15	-68	-136	-197	-224	-216	-395	-200	74	147	863	-21	-43	
25	33	-36	-57	-157	-260	-753	-477	172	564	660	316	-89	
70	33	-8	-52	-84	-614	-929	-639	-35	832	898	503	-129	
170	-78	59	-57	-231	-570	-312	-770	-296	237	1003	397	16	
78	38	287	-57	-210	-331	-374	-609	-495	-62	480	129	88	
