4	-67	-296	-196	-133	-325	-332	-253	-295	-161	-248	-325	-571	-326	-258	-119	-12	103	-38	-67	-1	302	250	251	77	17	14	146	163	-45	-53	
-45	8	-165	-192	-207	-266	-421	-200	-278	-185	-281	8	-602	-413	-428	-45	43	116	57	-37	-162	596	397	595	224	120	-52	-243	3	25	-17	
-222	8	-178	-104	-108	-231	-294	-311	-430	-236	-310	-258	-665	-553	-802	-298	17	145	190	34	196	898	6	463	336	293	198	-404	68	65	-89	
-156	-82	-82	-16	-60	-74	-339	-318	-462	-458	-515	-773	-1073	-332	-833	-361	-199	77	225	471	17	1511	361	916	433	345	336	-404	-30	258	43	
-185	-150	-55	-17	-74	-202	-436	-524	-870	-1441	-1112	-1652	-1717	-634	-1163	-605	-23	138	623	1124	441	2331	808	1661	0	319	206	155	87	100	44	
-83	-15	-170	78	-170	-222	-318	-1094	-1750	-3012	-1944	-3096	-1607	-1253	-959	-413	-133	277	998	2039	1240	3245	2076	1605	1024	647	284	267	-118	-31	-8	
-68	-117	-80	-25	8	-569	-281	-1659	-2457	-3483	-2541	-3505	-2439	-892	-786	-346	-317	233	793	2319	699	2966	2989	2425	1863	875	370	472	44	-96	-91	
-99	-126	-119	-104	-615	-874	-1706	-1534	-3714	-3577	-3122	-2830	-1874	-398	-243	-258	-221	-81	1129	1106	1035	1417	3213	3208	2589	1657	663	542	277	198	-67	
-89	-141	-237	-325	-851	-1314	-2917	-2131	-4531	-3153	-2667	-2154	-1340	-619	-143	-15	-118	58	512	646	345	671	3008	2891	3949	2383	1764	1309	327	77	-101	
-156	-149	-89	-407	-1181	-1723	-4111	-3938	-4405	-2682	-1756	-1118	-853	-45	-47	156	-207	-81	-67	622	8	-38	1647	2220	4303	3686	3644	1755	1014	120	49	
-144	-207	148	-942	-1842	-2415	-5274	-4252	-4374	-1708	-798	-310	-288	425	280	260	-258	-140	25	129	-250	-346	466	1810	3818	3965	4649	2722	1516	569	163	
-196	-166	-237	-1021	-2172	-3892	-6532	-3671	-2630	-421	-67	156	234	1786	485	690	-332	-538	-1422	-537	-1195	-390	-177	450	3222	3630	6026	3615	2910	941	352	
-215	-344	-497	-1713	-3493	-5575	-6799	-3105	-1687	-104	34	1197	845	3789	1587	1157	-346	-1299	-4275	-1563	-2511	-317	-642	8	1881	2979	6007	5307	3821	1665	361	
-311	-378	-434	-2248	-4075	-6612	-7051	-2712	-1389	-248	156	2209	2288	6317	2841	1625	-104	-2130	-5466	-3224	-3420	-787	-1613	-338	875	2941	6900	5493	4230	2223	883	
-193	-421	-1283	-1949	-4248	-7886	-7286	-2084	-917	347	130	3353	3487	7310	3890	2542	-214	-2083	-5920	-5496	-4563	-818	-2224	-214	327	3463	7254	7446	4267	2483	697	
-333	-414	-1173	-2264	-4877	-7367	-7475	-1518	-89	176	86	4084	3787	8677	5125	2485	-442	-3212	-6814	-6828	-4469	-1460	-2052	-280	241	2718	6956	7483	3746	2371	901	
-215	-1223	-1283	-2846	-4924	-7618	-7538	-1156	-325	47	182	4046	3093	8696	5256	2074	-638	-3118	-6657	-7078	-4861	-1444	-2161	138	155	2513	7086	7781	3709	1963	920	
-264	-547	-1330	-2279	-3697	-7446	-7789	-1015	-367	156	208	3297	2026	7123	4975	1625	-376	-1832	-4917	-4666	-3701	-530	-1363	17	189	3519	7123	6814	3635	1926	585	
-222	-237	-1393	-2043	-3320	-6659	-7601	-1549	-980	-210	112	2116	714	5625	2972	1382	-748	-1519	-3381	-3020	-2668	-331	-752	146	612	3854	7086	5698	3430	1926	275	
-115	-119	-532	-1446	-2596	-4741	-6108	-2696	-2001	-126	104	434	-45	3846	820	173	-405	-327	-2347	-1422	-1759	-81	-214	388	987	4952	6453	4043	2966	1201	172	
-60	-121	-418	-329	-1763	-3468	-4960	-3262	-2693	-498	-177	-82	-335	1243	312	-15	-229	-148	-1360	-309	-819	397	267	897	1527	4878	5318	3336	2148	792	-103	
-104	-147	-266	-399	-1228	-1566	-4111	-5132	-3887	-1944	-538	-1275	-1152	52	-140	-142	-221	320	-74	294	294	1399	1144	1642	3278	5771	4072	2127	663	275	-155	
-326	-97	-163	-141	-851	-670	-3750	-4629	-4499	-3326	-1426	-1511	-2062	-243	-677	-192	34	489	129	510	354	2387	2095	2723	3893	4971	3197	1160	396	-37	-331	
-127	-97	-23	-114	-222	-155	-2131	-3341	-3777	-3875	-2761	-2029	-2188	-1426	-1132	-148	60	508	225	994	774	2760	3623	3021	3911	2550	1262	34	-67	-78	-206	
-82	-45	-52	-67	-133	-214	-810	-2036	-2913	-3923	-3405	-2641	-3114	-1535	-1132	-374	-184	807	942	1087	1483	2760	3698	3413	3427	1638	258	-177	-126	-129	-279	
-89	96	-24	-65	-192	-104	-170	-1471	-2488	-2713	-3028	-2186	-2517	-1975	-1006	-30	388	1929	998	1143	1446	2835	2840	2835	1490	1434	457	-59	-257	-30	-235	
-119	-64	-27	-110	-237	17	39	-487	-1420	-1881	-2180	-1872	-2140	-1363	-1288	-133	-162	1742	579	1628	960	2350	2132	1586	552	439	-177	-147	-121	-55	-213	
-163	-30	-45	-111	-62	-2	-76	-303	-902	-1048	-1552	-726	-1199	-625	-896	-229	-82	433	531	676	389	727	1218	492	397	103	-235	-279	-90	-62	-213	
-170	-30	-35	-111	-45	-15	-37	-52	-477	-480	-861	-443	-354	8	-339	-312	-73	363	77	489	164	432	509	342	241	-89	-133	-37	21	111	-169	
