-109	-157	-4	29	-30	-148	-134	-241	-311	-422	-296	-133	-20	-23	4	-7	-81	26	22	69	-22	-72	-97	-96	
-124	-249	39	113	-37	-148	-274	-635	-333	-481	-374	-407	43	28	34	165	129	51	126	130	104	21	-162	-70	
-195	-215	-173	-134	-82	-289	-200	-1155	-417	-1251	-311	-466	-266	61	479	827	217	60	304	269	180	217	-13	-37	
-210	-241	-119	-45	-163	-738	-757	-1690	-921	-1960	-1050	-701	-89	52	380	1428	767	434	382	1126	130	329	-67	-170	
-289	-273	-311	-238	-415	-1479	-1403	-2163	-2039	-2337	-1255	-858	-281	217	982	1879	1519	1654	2520	1351	691	442	78	-36	
-299	-319	-355	-178	-710	-2424	-2522	-3076	-2622	-3062	-893	-1315	-200	148	1283	1861	2796	2518	3346	2120	860	190	201	69	
-309	-347	-548	-1581	-2124	-3937	-4034	-3596	-2055	-1912	-704	-937	-178	183	470	921	3321	3118	4640	2720	1872	789	468	190	
-355	-432	-489	-1817	-3117	-4835	-4680	-3328	-2511	-1582	-37	-347	-8	-163	548	620	2833	2612	5447	4408	3784	1183	1355	138	
-249	-414	-561	-2038	-4330	-5686	-5089	-3580	-1016	-448	514	8	-121	-536	-392	-251	1425	1936	5110	5946	5096	1670	2160	199	
-207	-453	-876	-3315	-5623	-7198	-4412	-2746	227	227	2904	401	52	-867	-1927	-1659	304	903	4866	6058	6539	2325	2123	69	
-210	-314	-797	-4213	-7199	-7734	-3419	-1501	1449	870	4694	2178	-67	-1999	-3594	-3058	-118	0	4415	6114	7533	3262	2909	242	
-284	-321	-1412	-5080	-8601	-8191	-2648	-1108	3014	2491	6577	2743	287	-1983	-5119	-5039	-559	-317	2539	6302	8320	4367	3939	398	
-264	-281	-1712	-5348	-8901	-7844	-2459	-682	3334	3264	7500	2630	43	-3005	-5559	-6060	-1266	-477	1263	6339	9332	4780	3115	464	
-239	-268	-2106	-5065	-9137	-7450	-2270	-481	2957	2962	6426	2479	-237	-2942	-5355	-5526	-874	-839	1958	5627	9557	4274	3658	726	
-263	-458	-1696	-4639	-7876	-7041	-2128	-761	2844	2491	4599	1312	43	-2313	-4962	-5023	-324	-148	2070	5946	9276	3974	3696	764	
-322	-758	-1286	-3867	-6726	-7151	-3215	-1612	770	1115	3921	226	-185	-1637	-2981	-3168	-244	339	3459	5683	8357	3093	2497	338	
-595	-634	-504	-2668	-4803	-6379	-3561	-2683	139	-193	1944	-133	-209	-473	-654	-1926	417	903	5147	6358	6577	2382	1093	303	
-343	-550	-687	-1943	-3117	-5512	-4317	-3848	-653	-1771	628	-591	-45	-96	43	-354	1124	2349	4828	5045	4965	1670	503	503	
-322	-536	-171	-1013	-1509	-3811	-3609	-3407	-2102	-2196	-148	-1519	34	440	1771	959	3340	3306	5185	3676	2640	494	356	-23	
-302	-360	43	-666	-831	-3101	-3404	-3391	-3173	-3219	-1255	-1456	34	52	2035	1316	3641	3137	4303	2176	635	490	451	-192	
-198	-98	-39	-156	-496	-1573	-2364	-2730	-3125	-2432	-1113	-1472	-375	-67	1395	2105	2739	3569	1976	1295	112	381	60	-148	
-171	-98	58	-258	-642	-754	-1608	-1911	-2464	-1771	-893	-1000	8	26	1922	1353	2044	2349	1113	425	113	-37	4	-170	
-33	-33	-8	-48	-305	-570	-962	-1108	-1267	-732	-392	-493	130	17	1226	1353	1350	408	738	225	-45	-199	-83	-36	
-53	-24	-8	25	43	-518	-143	-289	-643	-543	-163	-182	-34	67	456	1222	504	321	208	78	-70	-165	-50	43	
