-113	-231	-140	24	-56	-152	-377	-258	-293	-20	-19	8	334	-127	-107	
-57	-135	-42	-7	-97	-165	-615	-348	-645	-41	0	376	422	206	55	
92	-44	16	74	-59	-344	-891	-1055	-1176	-339	32	1159	572	349	7	
92	35	22	107	-44	-110	-934	-838	-1176	-506	-54	1449	690	444	331	
16	-21	-70	-111	-111	49	-891	-362	-1162	-578	-129	1074	414	404	347	
92	16	-56	-132	24	296	-240	-144	-252	-563	136	160	-47	-141	39	
58	50	-91	-458	-118	599	188	578	202	-217	-108	-377	-1032	-771	-220	
-127	-335	-674	-520	-207	1394	1869	2226	1632	541	-304	-1665	-2441	-1612	-1216	
-495	-540	-718	-738	-242	1607	2414	3344	2743	463	-365	-2684	-3287	-2481	-1662	
-232	-374	-274	-487	-242	1324	2449	3728	3073	912	-216	-3052	-3174	-2747	-1941	
-310	-294	-260	-341	-380	917	2343	3309	2517	532	-210	-2698	-2723	-2733	-1537	
-282	-231	-265	-236	-213	213	1254	2523	1441	49	-149	-1665	-1568	-1878	-1160	
-144	33	-15	-150	-448	49	131	968	129	20	32	-461	-384	-494	-134	
-3	1	50	99	-285	-260	-391	-205	-659	-129	9	-122	191	333	387	
83	25	116	182	-352	-413	-1050	-1127	-1478	-339	257	416	859	934	948	
16	276	216	215	-173	-207	-1312	-1878	-1794	-502	434	580	1317	1827	1049	
16	276	206	182	-104	-227	-818	-2036	-1622	-298	442	631	1622	1473	714	
143	159	150	373	-69	-324	-499	-1430	-1607	-217	241	682	927	1170	442	
193	67	50	108	-214	-234	-586	-751	-1306	-129	-41	425	430	317	118	
201	134	-223	-15	-35	-282	-377	-205	-601	-224	-48	261	175	95	63	
