-7	448	57	-21	58	-20	-177	-231	-986	-243	-114	-87	-7	369	141	166	46	74	22	26	-15	
-160	663	231	172	32	-55	-587	-578	-1042	-419	-638	-14	126	689	399	297	224	223	-62	-222	-123	
-153	663	247	352	234	187	-932	-1164	-1597	-886	-1117	-307	276	1387	1359	724	332	96	-393	-570	-281	
-167	315	181	583	368	-82	-1909	-1793	-1683	-858	-1173	-154	229	1138	1937	1266	217	224	-504	-1202	-171	
-29	197	313	641	131	-144	-1708	-1364	-1313	-744	-1032	-101	189	540	1524	987	824	510	332	-966	-784	
-156	190	99	181	-185	-321	-1722	-706	-729	-433	-1004	-234	102	464	1062	790	543	377	332	-761	-407	
-170	-222	-45	172	-179	-157	-1248	40	16	-21	-242	-163	-167	62	195	179	-381	123	-311	-578	-252	
-174	-243	-228	-214	-425	57	-136	463	482	488	295	-7	-267	-312	-630	-303	-447	-112	-134	-245	245	
-216	-513	-682	-873	-934	268	469	1481	1716	2387	1029	-47	-700	-1010	-2301	-1612	-991	-1139	-116	481	341	
-244	-458	-1224	-1588	-1196	513	1788	2690	3140	3631	2045	182	-546	-2440	-4400	-2945	-1812	-1357	331	1126	692	
-202	-709	-1649	-2142	-1776	933	2170	3259	4443	4108	3095	166	-714	-2953	-5767	-3879	-3302	-1137	324	1353	1655	
-334	-929	-1386	-2666	-1790	689	2240	3811	4632	4176	3062	95	-532	-3411	-5616	-4058	-3452	-772	744	1296	975	
-153	-694	-1430	-1879	-1123	709	2031	2327	3620	3205	2503	103	-300	-3023	-4386	-2876	-2222	-1439	770	1561	323	
-250	-635	-932	-640	-789	105	1111	1395	2093	2182	1063	31	-100	-1926	-3005	-1887	-1538	-588	341	499	175	
-172	-222	-318	-138	-311	0	97	363	297	955	191	-81	268	-621	-796	-520	-1210	216	235	201	-15	
-119	16	41	287	-302	-164	-422	-55	-388	104	-101	-39	268	314	242	101	-427	-72	184	-193	-311	
-119	157	74	811	-110	-342	-989	-1250	-1782	-1212	-722	-241	316	1254	1409	1331	497	341	62	-326	-217	
-10	165	313	988	229	-123	-1406	-2165	-2494	-1849	-1060	-294	260	1770	2400	2300	938	425	52	-351	-230	
-49	248	363	1271	515	0	-1464	-1865	-2949	-2075	-1060	-401	205	2135	2747	2135	481	-23	-184	-381	-37	
-56	-42	99	1006	368	285	-1564	-1550	-2778	-2344	-765	-434	308	1520	2334	1938	217	-301	-209	-260	-182	
-49	182	181	422	327	203	-1306	-1450	-1768	-1650	-793	-174	497	1554	1591	1102	699	-268	-221	-252	-242	
150	132	123	74	270	8	-645	-1421	-1071	-957	-369	-287	413	590	438	515	318	111	-152	-245	-215	
