-210	-140	-125	-53	-100	-23	-130	-788	-102	16	264	-27	-107	-67	47	-403	-132	-194	-451	
-247	-160	49	-76	24	-254	-368	-745	-55	48	320	191	0	46	-106	-238	-40	-194	-208	
-155	-56	240	84	-70	-281	-342	-659	-215	-48	328	213	-87	86	-107	-143	-125	-169	-176	
-28	82	240	-63	-104	-354	-383	-472	-95	-21	352	422	151	72	-27	-10	-92	-178	-42	
75	175	149	-90	-200	-456	-361	-334	-298	-149	552	566	111	79	-54	-179	-164	-191	-85	
184	222	132	0	-399	-543	-679	-716	-447	-81	443	448	381	387	-259	-304	-191	-197	-55	
181	162	157	107	-407	-1370	-1257	-831	-535	-95	563	402	325	369	-14	-187	-316	-250	-144	
100	91	-35	-90	-269	-1254	-1358	-497	-244	-230	563	326	222	207	0	-113	-229	-169	-164	
-77	41	0	-89	-207	-117	-253	-102	-116	-21	168	-282	-147	-24	-69	-87	-145	-33	-86	
-224	-202	-215	-56	156	311	701	446	-55	-311	-417	-1258	-532	-240	-171	-20	85	-14	-44	
-314	-285	-395	-152	652	1008	1824	1823	476	-446	-1778	-1990	-1135	-811	-352	946	413	97	18	
-538	-452	-635	-521	1518	1640	3222	2778	428	-530	-2684	-2963	-2032	-1313	-325	1293	1331	564	116	
-440	-319	-782	-375	1200	2572	3921	2691	411	-672	-2783	-3977	-2691	-1941	-153	946	1249	714	203	
-272	-53	-1062	-712	882	2449	3763	2309	-20	-544	-3081	-3202	-3070	-1676	62	864	1364	598	351	
-212	-279	-620	-283	337	972	2156	1250	49	-135	-1466	-1596	-2032	-755	78	864	1216	439	226	
-91	-187	-340	-316	-49	16	513	154	-23	-129	-489	-567	-481	-80	275	141	257	-23	0	
134	-35	107	-332	-420	-601	81	-760	-163	-45	16	95	222	545	346	-212	-139	-237	38	
167	150	19	-297	-440	-1210	-665	-1794	-224	96	648	402	1271	1166	369	-395	-287	-205	5	
116	125	116	-201	-413	-1805	-1704	-1895	-387	281	1534	1435	1490	915	-133	-324	-244	-162	-59	
58	204	420	41	-427	-1471	-1329	-1837	-414	450	1006	1673	884	982	-80	-210	-218	-139	-27	
0	216	322	247	-290	-702	-444	-1219	-414	257	1159	690	901	434	369	-216	-139	-130	-27	
81	183	194	181	-207	-427	-219	-659	-635	176	541	350	309	339	306	-159	-172	-212	-227	
41	112	91	181	-159	-398	-283	-225	-292	327	480	127	198	292	-14	-258	-178	-235	-211	
