-52	-76	-14	-30	98	570	26	-83	-223	-170	-33	-312	-929	-349	-281	368	33	74	123	100	196	399	202	-116	-14	-69	-155	-274	
-10	-59	-111	168	-59	1116	309	17	-423	-286	-121	-199	-989	-498	-288	132	113	149	247	156	196	358	324	45	-27	-122	-155	-368	
-52	-126	-33	230	423	1767	78	-58	-644	-427	-608	-482	-568	-366	-127	132	77	289	436	378	302	293	227	0	-88	-162	-128	-202	
89	-69	151	425	405	1921	200	-123	-690	-1100	-730	-1246	-1200	-598	-351	-41	16	497	756	793	1166	285	113	80	-162	-384	-240	-228	
62	-111	284	611	732	1518	69	-188	-798	-1375	-1597	-1321	-1261	-472	-316	41	150	1190	1432	1006	1570	513	48	-28	-176	-574	-114	-287	
-171	-75	80	539	1041	1384	-37	-540	-1136	-2047	-2251	-1730	-1592	-1152	-465	0	283	1404	1752	1536	1535	846	434	250	-250	-603	-596	-274	
-163	-96	17	425	1966	1212	-123	-1584	-1596	-2597	-2251	-2154	-1351	-1572	-480	33	116	1440	1147	1713	1904	1300	972	40	-243	-957	-567	-434	
-48	-111	276	684	2139	614	-232	-1337	-1427	-2337	-1718	-2199	-1758	-1572	-176	150	233	903	898	1554	1236	916	1701	412	-135	-1013	-751	-381	
-52	52	454	1052	2004	166	-284	-766	-1488	-1039	-1004	-1473	-1351	-1047	-218	234	283	448	371	970	294	758	1719	826	-48	-702	-511	-201	
-53	-82	80	534	617	-95	-625	-238	-798	-22	-304	-482	-914	-633	58	75	100	248	190	312	-398	554	538	565	168	-155	-114	-194	
-148	-146	-140	389	79	-109	-245	165	-130	327	0	-142	-327	-22	75	-231	-181	-277	-256	139	-1225	-89	16	330	418	168	39	-14	
-185	-214	-155	97	-343	-225	95	669	395	902	308	179	42	76	387	-482	-251	-575	-726	-771	-1689	-896	-601	323	515	495	470	222	
-178	-251	-360	-59	-1114	-200	183	1694	1657	2776	1476	1685	1327	456	147	-761	-1043	-2195	-1942	-1777	-1965	-1358	-1579	-68	773	1142	1351	951	
-237	-251	-1313	-878	-1693	-340	532	2566	2939	3413	2166	4131	2949	690	506	-1147	-1694	-3726	-3290	-1865	-2588	-2181	-2082	-495	618	2233	1876	1170	
-344	-406	-2149	-3217	-2865	-635	746	2149	2845	3638	3377	5131	3538	1624	725	-1073	-1738	-4903	-4330	-2827	-2501	-2961	-2742	-1207	876	2472	2232	1372	
-350	-384	-2212	-3452	-3615	-153	993	2698	2694	3226	3414	6095	4072	2521	834	-1043	-2493	-5787	-4843	-3454	-2835	-3004	-3260	-1736	841	2676	2520	1103	
-408	-538	-1865	-3028	-3411	-386	1165	3418	2864	3563	3153	6854	4496	3034	286	-1385	-2271	-5890	-4945	-3395	-2240	-2513	-3490	-1750	670	2881	2604	1625	
-376	-428	-1439	-2542	-3443	-588	917	2831	2864	2945	3246	5446	3925	3016	470	-1192	-2330	-4771	-3861	-2769	-1994	-2903	-2958	-1521	321	2813	2282	1439	
-222	-362	-1171	-1788	-3115	-837	1051	1959	1865	1651	2482	3686	2709	2302	269	-731	-1620	-3593	-2850	-1996	-1935	-2426	-1708	-630	533	2148	1690	1439	
-171	-89	-651	-925	-2396	-1180	445	292	1130	1033	1625	2037	1935	1551	67	-182	-570	-1474	-1884	-1384	-1399	-1921	-1320	-136	345	1142	775	934	
-29	-87	-111	35	-1099	-1258	-145	96	268	516	488	315	331	786	-50	-49	-28	-7	-352	-611	-702	-852	-436	137	288	344	87	214	
-104	-4	115	451	-241	-697	-594	-29	-79	275	42	-397	-290	219	-267	8	66	1047	99	-220	221	-151	89	325	90	-323	-436	-154	
-82	62	124	664	540	-291	-1616	-1537	-737	-489	-214	-1427	-553	-300	-134	209	402	2621	365	131	937	456	381	422	72	-1325	-1258	-354	
42	125	471	1517	1214	210	-1446	-1614	-1673	-1787	-1019	-2139	-1547	-556	-176	527	798	3605	1201	411	1728	1615	885	349	-385	-1523	-1286	-474	
269	213	525	1672	2043	1154	-749	-1352	-2317	-2291	-2251	-2911	-2180	-732	33	577	1032	3534	2286	811	2326	1981	1371	476	-1327	-1594	-1342	-361	
259	226	382	1479	2524	1729	-641	-1106	-2148	-2612	-1673	-2911	-2647	-957	-183	309	1014	2890	2126	1094	1939	2488	1371	323	-1299	-1537	-1060	-434	
143	176	133	717	1522	828	-333	-874	-1642	-2169	-1612	-2063	-2014	-1017	-162	175	654	2371	1894	882	1605	1999	1042	-68	-957	-291	-610	-368	
17	26	242	704	643	359	-210	-576	-1350	-2001	-1171	-1488	-1291	-567	-190	0	400	1494	1218	882	779	933	202	-177	-587	-546	-596	-314	
-37	80	106	540	643	219	-289	-375	-767	-693	-555	-1200	-779	-211	-141	-70	191	680	454	564	335	334	210	-204	-399	-249	-268	-234	
-126	-93	-81	460	176	184	26	-187	-194	-522	-639	-390	25	-169	-85	-40	-21	340	222	320	229	154	0	-380	-385	24	-94	31	
