-90	-63	-348	-207	-227	-124	163	-98	-149	
-28	-119	-885	-404	-234	71	358	38	-163	
13	-320	-1224	-270	-90	286	758	56	-61	
-218	-777	-1489	-456	-42	433	582	486	517	
-175	-940	-1209	-507	-337	352	654	729	565	
-231	-777	-1018	-551	-358	343	399	764	269	
-133	-237	-146	-152	-207	8	146	81	32	
83	341	1047	371	-269	-311	-535	-932	-210	
315	1158	2031	1610	-262	-1529	-2932	-2369	-285	
41	1068	2693	1307	-49	-2168	-3307	-2742	-449	
8	852	2371	1877	312	-1370	-1820	-2498	-156	
117	350	1315	720	263	-775	-355	-1162	-210	
