-26	-216	-488	-270	-76	-55	242	81	32	
-167	-362	-1150	-595	-90	8	440	316	48	
-335	-674	-1032	-1049	-207	294	724	419	48	
-349	-910	-1238	-1312	-248	376	1475	590	234	
-301	-940	-974	-1019	-289	270	828	373	128	
-175	-119	-84	-256	-209	40	114	-34	-68	
-98	341	957	264	-330	-441	-925	-946	-251	
16	1716	1834	1539	49	-1065	-1834	-2053	-359	
-7	1896	2281	1592	263	-2110	-2109	-3102	-492	
-77	1392	2406	880	419	-1863	-2340	-2484	-319	
-168	996	1333	952	378	-1050	-1098	-1119	-326	
-363	258	265	231	148	-206	-35	-157	-61	
-266	-91	-215	14	32	65	440	210	105	
-149	-133	-541	-318	-97	196	426	259	88	
-84	-186	-694	-682	-49	57	811	259	-89	
-165	-244	-473	-873	-110	245	1335	243	-61	
-314	-466	-591	-521	-220	131	1073	154	-149	
16	-404	-561	-401	-49	73	464	162	-170	
159	-188	-343	-325	-104	-151	138	97	-95	
