129	-81	-164	-68	0	-85	-277	-256	-313	-370	-228	-322	-321	-231	-164	436	233	215	95	301	110	89	78	62	18	-79	
-108	-148	-100	-8	-50	-275	-615	-259	-313	-448	-394	-363	-165	-130	-184	247	257	568	263	460	205	306	39	107	46	-5	
-115	-300	-153	25	-81	-324	-615	-231	-526	-915	-536	-1019	-398	-257	-218	481	738	1091	422	918	229	369	182	148	63	35	
-144	-179	-235	-22	-178	-282	-1003	-820	-1679	-1842	-1430	-1631	-992	-280	-252	411	1853	2182	1588	1726	932	503	172	40	76	71	
-144	-222	-271	-142	-325	-612	-1510	-1905	-2818	-2593	-2001	-1792	-1544	-314	-279	515	2111	2370	2215	2466	1701	1637	567	85	130	84	
-119	-293	-342	-369	-507	-1467	-2690	-3153	-3084	-2416	-2089	-1340	-934	-347	-245	565	1219	1466	2655	3762	2303	2750	1227	429	264	71	
-72	-422	-715	-761	-1020	-3237	-4257	-4550	-3321	-2180	-1810	-523	-470	-348	-118	326	464	1074	2469	3813	3006	3582	2532	1020	380	292	
-223	-279	-730	-1367	-1607	-4122	-5138	-4877	-3188	-944	-1400	-90	-363	-28	-449	67	217	552	1520	4453	3775	4961	4250	1627	450	251	
-158	-365	-1080	-1352	-2587	-5127	-6586	-4758	-2537	-153	-800	271	-69	171	-476	-197	-250	344	521	3965	3892	5759	5109	2135	582	286	
-158	-429	-989	-1215	-3159	-6552	-7063	-4282	-1576	614	-166	970	450	158	-630	-129	-1242	-195	233	2483	2905	6258	5307	2611	1427	555	
-309	-657	-1080	-1745	-4048	-7122	-7437	-4386	-1280	1440	272	1854	1605	643	-1435	-1050	-2551	-801	-255	1894	2036	6424	6067	3481	1786	309	
-180	-150	-1217	-2487	-4771	-6972	-7257	-2752	-762	1476	792	2385	2150	464	-1722	-2236	-3049	-1084	-1300	595	1366	6291	6975	3875	1460	580	
-196	-315	-1460	-2018	-5299	-7946	-6899	-2009	-821	766	898	2986	2501	706	-1679	-3438	-3689	-1735	-1652	293	898	6374	7206	4334	1297	533	
-151	-794	-1019	-2487	-4485	-8141	-6586	-1370	-703	415	809	3764	2941	811	-1823	-3724	-3903	-1410	-1695	-101	965	6507	7058	4252	1802	713	
-280	-407	-867	-2199	-4681	-7002	-6481	-1905	-1162	49	429	3923	1974	444	-1507	-2308	-2850	-758	-1737	87	1450	6474	6727	4531	2210	170	
-216	-65	-943	-1760	-3807	-6537	-6033	-2589	-1561	-386	66	2703	691	391	-860	-1293	-1612	-364	-934	428	1985	6241	6446	3924	726	417	
-83	34	-532	-1337	-2993	-5952	-5944	-2797	-2345	-97	-536	2031	81	244	-1004	-992	-587	-21	-309	1641	2721	6125	5951	3202	419	193	
5	-21	-171	-852	-2059	-3402	-4944	-3673	-2966	-576	-1137	559	-144	0	-504	-278	-142	496	167	2247	3474	5726	4514	1889	906	270	
17	51	-178	-411	-1125	-1887	-3466	-3673	-3439	-2048	-2821	-241	-514	-313	-400	-95	80	767	673	2685	3708	5227	3374	954	372	32	
-51	275	-171	-312	-360	-1242	-3033	-3257	-3602	-2769	-3568	-932	-1254	154	-63	193	635	1722	1740	2971	3658	3631	1723	790	307	108	
-94	37	-100	-171	-205	-514	-2406	-2648	-2936	-3019	-3114	-1384	-1544	-14	27	290	979	1773	1605	2365	2939	2667	682	358	-42	-59	
-10	-87	-104	-114	-149	-289	-749	-1266	-2256	-2298	-2484	-1325	-1384	342	185	342	1287	1620	1435	2146	1969	2302	391	-14	-132	-154	
-79	-300	-114	-128	-248	-331	-794	-984	-1798	-1312	-2250	-1019	-1152	252	268	565	756	1279	1385	1608	1400	1554	235	42	-92	-236	
-237	-260	-93	-104	-128	-71	-480	-461	-718	-812	-1547	-413	-746	-48	73	487	618	392	927	619	1082	173	53	39	-111	-166	
-223	-228	-171	-189	14	21	-239	-224	-792	-856	-932	-379	-615	-21	129	228	345	363	446	246	497	-20	-52	-53	-121	-160	
-244	-135	-143	-163	-198	-32	-134	-77	-306	-464	-653	-7	-96	-62	56	-48	-27	272	390	15	71	-60	-185	-112	-88	-4	
