-35	356	181	281	-28	-20	-109	-251	-1042	56	-275	-54	7	267	253	171	132	93	-101	-307	-252	-104	
58	223	24	250	83	-20	-279	-335	-1384	-370	-335	-321	134	424	556	560	237	54	43	-166	-186	-318	
-7	456	321	323	-35	-229	-975	-1779	-1484	-985	-638	-147	181	689	1855	675	357	-98	-370	-400	-331	-257	
-14	257	33	157	95	114	-1234	-2551	-2209	-843	-638	7	150	1072	2251	1397	547	23	-341	-280	-340	-281	
208	258	239	189	147	-331	-1665	-2079	-1469	-518	-476	-61	39	806	1475	1528	256	110	-326	-379	-363	-321	
245	112	57	58	-69	81	-1306	-1193	-886	-323	-335	15	55	385	1095	1052	479	137	-171	-332	-363	-326	
158	-111	-65	57	-137	-321	-702	-14	-27	-222	-141	-51	-140	86	94	390	124	131	-119	-138	26	-156	
-133	-229	-263	-372	-391	-55	-327	653	1287	529	279	63	-253	-358	-961	-251	-335	-144	-8	-126	49	17	
-188	-388	-756	-516	-244	635	955	1947	2745	2114	876	111	-658	-1190	-2853	-1996	-1935	-281	986	218	280	218	
-160	-414	-1591	-1384	-702	863	1875	3138	3791	2949	2333	564	-909	-2370	-4524	-3013	-2741	-621	1175	551	1258	507	
-230	-238	-1972	-2375	-1239	881	2292	3414	4597	4193	3231	547	-937	-2842	-5533	-4044	-2564	-1697	1515	455	2071	455	
-404	-561	-1942	-2346	-1500	374	2413	4260	4409	4824	2960	381	-895	-3217	-5215	-4470	-2441	-1615	430	786	1749	350	
-160	-437	-1473	-1413	-485	440	2361	2879	3414	3648	2299	95	-686	-2912	-4165	-2793	-2728	-699	1034	1221	691	192	
-21	-368	-814	-351	-267	154	1493	1551	2196	2182	1147	-154	-326	-2009	-2978	-1749	-2236	-399	692	1126	210	87	
116	-103	-166	-14	-247	-348	430	964	515	328	310	-201	-114	-718	-823	-316	-315	-27	229	236	-222	-289	
30	8	8	411	-357	-383	-490	-7	-264	-249	-7	-144	55	0	180	-47	310	144	17	-67	-237	-215	
25	240	187	1518	196	-130	-1104	-1221	-1299	-971	-426	-420	189	988	1260	1134	380	278	-289	-156	-208	-252	
25	257	495	2119	450	8	-1033	-1908	-2138	-1905	-835	-182	158	1487	2367	2070	404	96	-496	-682	-185	-158	
-49	215	418	1006	458	-110	-1205	-1779	-2039	-2217	-1201	-408	379	1720	2549	2037	694	201	-541	-1218	-45	-111	
-49	124	140	846	278	122	-1262	-1893	-1982	-1523	-1215	-414	339	1487	2202	1561	707	-92	-289	-840	-253	-141	
-15	-21	280	444	358	399	-688	-1135	-1000	-1381	-1004	-408	497	1304	1591	1200	435	-196	-218	-178	-217	-333	
-37	-70	123	320	311	121	-191	-935	-630	-971	-456	-388	324	1088	600	585	-158	-207	-208	-111	-104	-143	
