-147	-174	-181	-345	49	-19	-69	9	33	
-147	-253	-430	-345	-109	8	301	112	66	
33	-258	-915	-287	-145	24	505	154	72	
18	-327	-1135	-507	-220	81	725	56	113	
217	-570	-1194	-525	-406	302	933	421	371	
50	-955	-1224	-1444	-193	551	1160	746	688	
-370	-792	-974	-756	-317	302	951	660	517	
-119	-251	0	-138	-179	57	-55	-7	-129	
25	333	1136	756	-152	-252	-1199	-1334	-380	
184	1446	3122	2001	24	-1312	-2239	-2484	-380	
192	1662	3569	2108	361	-1805	-2210	-2987	-377	
435	1410	2424	1805	320	-1602	-2455	-2699	-393	
108	491	402	1112	148	-1239	-1343	-1277	-447	
-35	-188	-97	82	115	-55	-232	-286	-143	
-398	-341	-561	-408	-120	-55	391	300	-143	
-405	-526	-1047	-668	-131	270	1055	312	-129	
-210	-82	-1091	-932	-186	409	1143	348	2	
-167	-209	-532	-741	-365	744	1300	365	123	
-105	-445	-326	-565	-138	515	496	284	32	
-154	-570	-617	-394	-69	122	236	0	-61	
-14	-237	-284	-325	-124	-117	122	28	-34	
