-77	-209	-340	-256	-275	-124	236	-136	-89	
-31	-306	-738	-346	-337	-233	603	64	6	
-81	-390	-1283	-682	-200	204	615	162	113	
-28	-688	-1238	-1312	-289	384	1492	421	274	
-161	-570	-1209	-1517	-399	568	1003	486	282	
-391	-397	-1032	-697	-317	533	497	315	175	
-119	-140	-132	-311	-214	139	122	-198	32	
-42	500	481	338	-14	-354	-867	-1377	-183	
117	1464	2907	2019	115	-1558	-2267	-2843	-377	
276	1644	3265	2232	230	-2153	-2961	-3030	-332	
393	1410	2603	1574	271	-1631	-1762	-2139	-407	
209	516	903	774	263	-789	-419	-1162	-244	
-91	-77	-181	123	99	-194	-403	-28	-136	
-203	-237	-410	-380	-157	-192	130	162	-21	
-209	-186	-841	-741	-152	425	863	316	80	
-153	-112	-871	-932	-227	401	535	421	56	
-142	-188	-679	-829	-159	-14	456	300	34	
