70	-156	-187	-254	-237	-259	-170	-192	-171	-53	121	322	331	191	191	34	-207	-19	
16	63	35	-237	-119	-318	-104	-433	-237	-72	87	130	794	34	261	173	-96	-55	
46	78	-459	-1037	-647	-840	-858	-1078	-510	-82	183	708	1602	940	993	339	339	-8	
23	0	-1288	-1746	-2742	-2698	-1992	-1645	-429	43	592	840	3106	1842	1838	622	617	173	
-136	-163	-989	-2471	-3640	-4667	-3550	-1724	-704	226	1211	1611	3595	3213	2739	1542	813	376	
-200	-252	-1257	-3527	-6113	-5895	-4306	-2274	-289	104	910	1574	4591	5261	4730	2349	1751	234	
-319	-383	-2092	-4646	-7169	-7203	-3787	-1645	165	48	-170	156	4046	6840	6477	4001	2126	686	
-407	-1076	-2344	-5449	-8618	-7580	-2291	-748	1096	95	-518	-552	3538	7197	7848	5183	3046	399	
-393	-1675	-2076	-6316	-8681	-6746	-858	52	2641	-318	-1367	-2109	3219	7704	8937	6103	3121	530	
-1254	-1754	-2754	-6379	-8996	-6462	-842	192	3093	-370	-2138	-2738	2805	7178	8862	5540	2483	547	
-615	-1328	-2565	-6048	-8445	-5612	-1598	200	3262	-296	-1241	-1716	3181	6934	7979	4920	2352	695	
-437	-745	-2155	-5260	-6775	-4935	-2007	-156	2358	-685	-329	-395	2937	6483	7322	4001	1751	616	
-215	-430	-1525	-3700	-5326	-4557	-2810	-1157	927	-370	34	392	3520	5111	5275	2781	530	477	
-237	-333	-1241	-2582	-4002	-3738	-2984	-1755	532	-318	296	1047	3990	3739	3697	1804	599	0	
-237	-282	-415	-675	-2238	-2966	-2763	-1613	8	-259	270	1630	3332	2293	2289	1279	532	-23	
-150	-277	-282	-126	-946	-1675	-2401	-1424	235	-318	401	990	1659	644	400	321	243	78	
-141	-70	-47	-148	-230	-525	-1724	-732	-203	-399	453	479	1320	478	69	78	52	138	
113	181	-32	-171	-370	-451	-449	-355	-397	-145	194	453	409	17	-64	-185	182	147	
113	367	-89	-110	-30	-154	-185	-322	-347	-182	17	113	-392	-340	-155	-354	-104	199	
