16	-89	-94	-155	-289	-428	-449	-319	-561	-691	-394	-33	0	51	-67	-104	323	192	-97	0	-37	-12	191	
-28	-38	-84	-88	-255	-247	-313	-438	-699	-461	-595	-262	-215	210	297	148	419	463	-97	52	200	-104	-28	
-53	-7	-115	-95	-335	-221	-630	-1093	-1072	-856	-677	-517	-378	140	899	481	533	603	61	252	401	93	52	
1	8	-203	-228	-483	-401	-1523	-2176	-1776	-1364	-1183	-510	-67	280	1561	1884	1313	1168	940	497	514	193	104	
56	56	-246	-388	-666	-771	-2332	-2190	-2757	-2051	-1593	-628	0	306	2788	1941	1917	1922	1449	1040	514	61	60	
-136	-258	-701	-411	-1117	-1724	-3420	-3092	-3696	-1969	-2249	-409	-97	105	3072	2035	3389	3224	2335	1134	569	252	61	
-182	-224	-544	-574	-1821	-2481	-4006	-3828	-3102	-1557	-486	479	-134	-185	1806	2073	3087	4336	4239	2698	1228	575	165	
-272	-305	-900	-1296	-2794	-3378	-4675	-3356	-2688	-474	-164	595	-252	-274	1372	1148	2672	4336	5540	4130	2490	559	444	
-313	-224	-1427	-2727	-3921	-4598	-5066	-2703	-1914	117	-53	1465	-363	-572	-222	122	1785	4053	6238	4639	2998	1538	929	
-630	-319	-1768	-3066	-4963	-5495	-4620	-1371	-768	1069	575	1951	-845	-1849	-1493	-659	507	3356	6501	5751	4599	1500	1286	
-332	-63	-2181	-3675	-6527	-6084	-4954	-718	242	2135	2552	2502	-1239	-3882	-3117	-1573	52	2149	6973	5958	5372	2065	1060	
-320	-326	-2480	-4058	-7063	-6000	-4982	-285	913	2841	3368	2777	-2201	-4639	-4961	-2629	-429	1149	6615	6203	6106	2159	1361	
-361	-339	-2280	-3520	-7020	-6365	-4620	-47	1128	3465	2601	3441	-2138	-4954	-5749	-3385	-414	828	7237	6787	5447	1971	816	
-443	-359	-2465	-3123	-6725	-6210	-4968	-133	438	2628	2406	2809	-2784	-4907	-5181	-3228	-259	349	7010	7183	5428	1613	571	
-422	-535	-1782	-2670	-5766	-5790	-4773	-205	219	1561	1916	2599	-2295	-4261	-3589	-1935	349	715	6935	6580	4637	1519	313	
-266	-312	-1256	-1962	-5203	-5313	-4745	-968	-740	397	1134	866	-2358	-2873	-1320	-911	1539	1300	7067	5525	3564	1293	488	
-334	-217	-986	-1976	-3766	-4542	-5359	-1704	-2011	-336	-79	108	-1097	-635	157	210	2917	2262	6351	3339	2622	747	458	
-167	-82	-431	-1806	-2991	-4416	-4424	-2703	-3019	-1076	-677	-282	-545	-52	1391	317	4163	2752	5201	1907	2433	729	252	
-116	-143	-369	-758	-1934	-2832	-3267	-3370	-3599	-1103	-1443	-14	-326	245	3582	884	4502	3450	4069	1059	532	697	200	
-143	-163	-142	-617	-1032	-1121	-2583	-3148	-3157	-1845	-1962	-451	-37	350	4073	1110	3710	3695	2467	358	359	375	208	
-204	-224	-239	-411	-539	-602	-1606	-2329	-2798	-1667	-2318	-419	587	824	2505	1544	3049	1998	1939	96	174	139	165	
-48	-163	-176	-260	-369	-322	-1202	-1496	-2218	-1158	-2085	-170	384	455	2411	1280	1822	1488	1204	-74	-133	139	69	
-95	-134	-108	-81	-222	-382	-602	-1079	-1017	-897	-609	-419	84	166	2146	544	227	332	681	69	-21	78	95	
-140	-64	-102	-76	-208	-381	-479	-497	-630	-719	-486	-477	206	253	956	437	227	52	174	-82	-97	63	141	
