-42	-202	-409	-256	-242	-184	24	46	-14	
-63	-355	-416	-360	-193	25	317	154	105	
-114	-383	-532	-408	-159	163	790	202	218	
-294	-718	-1150	-1093	-90	474	555	357	315	
-363	-541	-1047	-1195	-207	292	422	451	331	
-910	-1132	-723	-990	-392	302	391	382	190	
-865	-153	-194	-318	-337	-42	48	-96	177	
-349	300	886	231	-145	-369	-564	-1492	-292	
-70	1302	2603	1681	82	-1747	-2527	-2340	-520	
100	1338	3122	2090	296	-2864	-2542	-2728	-506	
125	1302	2800	1272	8	-1442	-1387	-2125	-434	
259	525	1601	396	24	-644	-361	-1047	-332	
-203	58	41	-125	-76	-274	-110	-41	-136	
-220	-258	-444	-311	-124	40	383	340	82	
-133	-133	-797	-551	-179	302	398	324	193	
-119	-289	-1032	-932	-269	409	400	316	98	
-280	-319	-635	-990	-227	252	284	267	0	
-189	-327	-385	-814	49	90	220	235	-55	
-21	-133	-541	-682	-110	221	342	105	-122	
