-195	-402	-380	-131	-103	203	-6	-55	
-202	-513	-368	-159	73	505	0	-20	
-174	-797	-419	-241	-48	338	235	64	
-306	-1165	-726	-234	139	660	225	250	
-1221	-1180	-990	-358	417	724	446	271	
-940	-1371	-902	-248	832	1475	781	476	
-999	-1503	-814	-516	428	986	642	315	
-272	-243	-256	-324	-7	-41	-48	307	
316	473	396	-83	-369	-1387	-932	-95	
1230	2478	1645	-207	-1297	-1993	-2484	-392	
1320	2943	1841	98	-2124	-2412	-2742	-806	
1446	2460	1183	811	-1877	-1791	-2211	-271	
416	903	495	526	-1181	-823	-1104	-89	
158	-77	41	312	-288	-144	-89	-74	
-77	-871	-492	172	98	309	178	-7	
21	-532	-390	-49	204	296	194	-15	
-53	-885	-932	-289	163	480	8	-15	
-334	-430	-1166	-90	114	270	-41	24	
-259	-252	-580	-152	147	116	72	94	
-279	-329	-352	-145	-117	97	96	18	
-244	-430	-230	-116	-61	51	56	-95	
