-89	-119	-150	-160	-179	-296	-319	-402	-102	2	24	295	245	86	47	-317	-266	-46	
-28	-50	-91	-207	-440	-370	-417	-256	-134	56	200	350	269	71	-193	-218	-157	-110	
-28	41	-49	-228	-275	-325	-434	-388	-231	0	904	978	934	213	-272	-340	-237	-217	
47	91	91	41	-234	-673	-1228	-918	-319	-95	733	1046	934	434	-332	-390	-303	-240	
172	200	87	-56	-334	-1196	-2195	-774	-285	-48	1142	1097	598	347	-87	-275	-290	-256	
108	153	116	107	-365	-1399	-1040	-483	-270	-61	921	504	230	237	-39	-291	-233	-256	
50	3	-70	57	-35	-238	-280	-136	-251	-81	128	71	-221	15	-14	-185	-93	-111	
-77	-119	-430	-104	279	458	480	430	129	-223	-491	-370	-532	-742	-20	-152	195	-36	
-349	-348	-650	-159	351	1623	1615	1719	476	-432	-1877	-2061	-1317	-881	-14	344	405	248	
-608	-762	-1621	-290	1076	2273	2942	2726	411	-630	-2727	-2751	-2523	-1341	-126	427	560	334	
-407	-422	-1209	-111	1324	3802	3361	2969	1033	-284	-3010	-3244	-2481	-1565	-133	930	648	101	
-349	-363	-900	-214	882	2888	3239	2257	204	-196	-2302	-3160	-2383	-1579	47	583	396	165	
-245	-327	-194	-131	189	1377	2086	1267	273	-81	-1212	-1807	-1458	-825	-54	309	208	-27	
-161	-265	-229	-199	-172	16	415	227	133	80	-546	-779	-381	-74	157	219	156	-99	
150	100	-153	-263	-413	-572	48	-558	-48	62	104	-54	341	497	158	-14	-126	-882	
184	135	157	-373	-413	-1196	-679	-1421	-427	112	496	504	1675	915	-7	-257	-185	-882	
81	100	53	-359	-727	-1500	-1574	-1880	-326	361	989	1554	1608	1116	-100	-331	-251	-348	
8	105	315	-263	-669	-1573	-1560	-1665	-312	337	443	1622	1490	714	110	-137	-173	-285	
-105	0	473	24	-296	-717	-389	-1219	-190	40	400	1706	1120	537	70	-212	-250	-267	
-63	75	178	33	-234	-615	-198	-989	72	-41	472	1266	325	463	-87	-278	-255	-273	
-11	-77	132	33	-207	-423	-383	-285	-71	116	440	521	198	150	-113	-251	-218	-264	
