-244	-171	-248	-274	-393	-404	-290	-252	-205	-82	103	401	285	231	93	87	26	-19	-5	
-225	-243	-297	-415	-592	-400	-326	-316	-241	78	200	302	312	357	195	121	-17	-39	-45	
-225	-227	-281	-252	-1092	-863	-392	-307	-304	157	174	445	305	470	209	121	-60	-74	78	
-93	-158	-305	-171	-777	-2108	-1211	-528	-311	-15	17	1153	1180	684	357	182	-8	142	0	
-173	-223	-608	-781	-761	-1935	-1668	-281	-304	104	-119	2226	1595	1738	426	87	52	78	78	
-254	-271	-262	-1302	-2842	-2439	-3306	-915	-451	-22	-170	4034	3232	2603	821	343	365	43	17	
-246	-342	-249	-2264	-3567	-3369	-4283	-994	-352	431	122	4656	3364	4824	1574	1113	519	129	10	
-244	-428	-889	-3809	-4418	-3936	-3558	-946	-556	84	130	4825	4494	6536	3341	2317	470	429	161	
-230	-237	-1289	-4818	-6263	-3731	-3070	139	-163	-252	-574	4204	5115	7721	4376	3125	733	443	216	
-231	-650	-1104	-5496	-7492	-3384	-1400	1728	-304	-355	-1519	2320	4418	8568	5241	3200	1203	374	182	
-435	-497	-471	-5417	-7839	-2344	-23	3521	-141	-1141	-2652	1134	3872	8926	5862	4121	1748	348	147	
-354	-431	-2132	-4897	-6625	-1856	288	3879	26	-1362	-3439	418	3082	8248	4921	3313	1240	564	400	
-331	-459	-1806	-5039	-6925	-2124	96	2143	-185	-1267	-2637	1341	3496	8493	4696	2035	808	269	260	
-422	-1197	-856	-4708	-7287	-3085	-259	464	-37	-407	-1204	1511	4418	6686	4338	2091	714	78	313	
-382	-1292	-1071	-4156	-5947	-3842	-1762	192	-74	-23	-260	2772	4475	5501	3586	1377	1109	305	322	
-251	-374	-1683	-2279	-3898	-3684	-2503	-296	-340	-91	61	3017	3703	4109	2081	452	522	243	121	
-293	-387	-1262	-1617	-2747	-3369	-2613	-1072	-340	-60	296	2641	2799	2622	1122	869	391	234	43	
-213	-318	-477	-533	-982	-2045	-2235	-1246	-178	200	323	945	1557	749	383	644	304	261	139	
-105	-361	-386	-282	-587	-705	-1668	-773	-311	139	351	701	418	418	322	287	200	169	43	
-27	-336	-322	43	-52	-200	-1006	-222	-67	61	244	471	270	52	103	261	-67	34	43	
