-259	-186	-45	-281	-372	-273	-298	-207	-266	-253	-70	-45	38	-325	112	234	275	303	173	10	-52	110	
-156	-156	-30	-348	-401	-399	-401	-392	-274	-37	-8	47	339	-325	417	460	286	255	34	37	-23	-37	
52	24	17	-556	-622	-826	-515	-937	-329	-303	-110	-96	348	182	1019	1370	364	399	147	130	-155	-22	
183	183	-52	-887	-638	-1834	-1035	-2007	-1100	-788	-30	130	486	400	1582	1295	560	1108	694	164	-21	69	
-23	-15	-400	-903	-1567	-2101	-2294	-2998	-1446	-914	-237	-148	530	1035	2896	2139	2153	1407	1411	69	69	103	
-23	-237	-562	-1108	-2810	-3849	-3615	-2982	-1477	-583	-237	-281	223	1898	3083	2157	4215	2250	2235	338	251	148	
-237	-341	-804	-2824	-3944	-5423	-3647	-2857	-816	-442	-244	-125	32	321	2671	2589	5565	3824	2722	511	933	216	
26	-1431	-1246	-3438	-5188	-6839	-3663	-2070	-37	-30	104	-323	-288	-310	2145	2532	6614	4967	3359	1026	1457	303	
0	-1778	-1576	-3816	-6133	-7028	-3757	-754	610	614	625	-716	-842	-1420	963	2139	7252	6091	4014	2317	1588	147	
-563	-1573	-2017	-3911	-6967	-6918	-2781	-311	2904	2138	1546	-1313	-2178	-2975	-222	1932	7420	6803	4876	3085	1438	190	
-577	-1715	-2648	-4368	-8164	-7296	-2404	-185	4015	3172	2335	-1785	-2964	-3400	-502	1557	7233	7496	5550	2916	1101	862	
-400	-1305	-2270	-4383	-7361	-7170	-1475	-252	4297	3135	2298	-1895	-2901	-3195	-531	1032	6502	7740	6205	3029	1082	190	
-481	-911	-2143	-4147	-7314	-6808	-2640	-606	4353	2514	1640	-1392	-2414	-2190	-266	1201	5921	7571	5681	2411	858	346	
-415	-722	-1151	-2982	-6353	-6100	-2892	-1739	1079	896	148	-999	-842	-839	512	2139	5396	5379	4108	1269	312	240	
-348	-326	-1230	-2021	-4007	-5911	-3930	-2573	-313	-52	-318	-605	147	200	2652	3358	5771	4199	3471	783	355	216	
-230	-352	-726	-966	-3110	-3990	-4371	-3848	-1147	-725	-487	-377	673	1373	3890	4239	5771	1951	3396	234	225	69	
-186	-126	-96	-352	-2496	-2951	-3867	-3879	-3176	-1653	-414	121	1162	1335	4472	4502	3784	1108	2385	69	72	-23	
-94	-237	-204	-259	-1110	-2243	-3191	-2825	-3019	-1653	-392	243	1800	1485	3365	3433	2659	2	468	-266	17	-89	
78	-157	-140	-207	-459	-1157	-1869	-2589	-2059	-1433	-200	322	1443	960	2652	1989	1366	26	78	-369	-369	-235	
87	-42	-100	-134	-262	-348	-861	-1551	-1100	-1055	113	287	824	903	1470	503	173	5	-52	-185	-235	-177	
-94	-104	-161	-124	-237	-244	-259	-1142	-281	-725	287	252	435	426	365	-30	-317	-126	-148	-251	-207	-10	
-101	-104	1	-97	-136	-131	-237	-969	-215	-443	26	130	-192	243	147	17	-186	-191	-162	-212	-162	-79	
