-49	51	0	-56	-112	-520	-352	-202	-144	-7	-232	-109	
-64	202	38	-35	-202	-390	-359	-193	-151	65	-150	-149	
-71	67	149	175	-265	-353	-290	-214	-179	415	16	8	
-106	152	188	-46	-688	-464	-785	-193	8	562	332	24	
90	178	179	142	-925	-797	-1034	-296	147	776	1007	517	
-36	138	23	-224	-792	-841	-1137	-372	409	1178	451	379	
-142	-74	0	-447	-1102	-900	-975	-324	131	951	451	267	
-339	-289	-29	-161	-167	-167	-145	-147	-76	244	40	74	
-748	-612	-211	175	-21	886	338	-42	-789	-795	-1650	-75	
-718	-651	-134	301	1086	2550	1254	-90	-1645	-2239	-2441	-478	
-410	-478	-134	301	1410	2943	1752	-55	-2139	-2484	-3116	-435	
-262	-368	-331	33	960	2782	1112	386	-1515	-2498	-1967	-238	
-64	-242	-176	100	500	1065	596	386	-818	-1242	-659	-373	
246	-94	-274	-161	33	33	-28	106	-172	-89	-225	-298	
65	-106	-358	-291	-279	-368	-199	197	-28	317	64	-34	
67	-43	92	-134	-8	-492	-595	271	335	413	330	65	
67	86	-30	-328	-8	-238	-295	-49	122	388	259	-21	
0	194	33	-236	-160	-219	-297	-128	147	349	340	-48	
