24	16	145	90	-209	-342	-875	-495	-176	-142	-135	87	165	23	297	452	246	15	-238	-651	-355	
0	265	197	156	-42	-383	-1191	-878	-487	-290	-161	71	276	267	407	855	225	14	-247	-950	-126	
127	219	222	106	-172	-362	-1636	-1636	-715	-41	-73	47	371	772	616	1003	411	66	-506	-1502	0	
191	265	300	52	-252	-708	-1823	-1436	-687	-154	-134	87	245	508	649	773	139	77	-341	-356	-308	
250	252	264	57	-760	-982	-1521	-306	0	47	151	71	232	369	321	658	46	-196	-259	-208	-346	
233	232	214	-83	-760	-592	-1435	48	144	192	342	131	181	236	-146	366	54	-70	-244	-299	-308	
150	24	132	-255	-992	-451	-293	638	378	464	430	153	126	-146	-423	-283	-250	-92	-60	-215	-110	
0	-257	-346	-248	-252	277	470	1274	635	733	406	-74	71	-398	-1182	-343	-1183	-138	162	420	-82	
-233	-679	-580	-138	-55	724	1806	1775	961	1466	287	-321	-242	-511	-1293	-595	-2249	-530	429	621	183	
-202	-1150	-1327	-310	1236	2016	2413	1930	1579	1415	207	-388	-207	-504	-2398	-1887	-2085	-1602	928	1467	748	
-836	-1283	-1723	-324	1746	2872	2257	2155	1682	1500	31	-813	-504	-885	-2398	-2326	-2468	-2187	1042	1939	1409	
-511	-1062	-1928	8	1254	3239	3125	1913	1665	921	-181	-981	-700	-982	-1334	-2203	-3534	-1806	986	2411	692	
-393	-499	-1693	-172	1183	2907	2952	1706	601	614	-134	-644	-686	-927	-1348	-2051	-3275	-1928	721	2090	717	
-319	-430	-1503	-440	499	2296	1684	1257	807	448	39	-374	-286	-927	-1389	-1667	-1361	-1711	853	1051	691	
-133	-430	-1224	-248	-76	1038	399	998	168	-128	39	-374	-309	-705	-713	-774	-492	-1235	532	446	315	
-63	-111	-173	-186	-78	163	-68	403	112	-243	-47	-147	-233	-305	-119	-155	-223	-79	481	-23	-178	
50	107	173	-131	-297	-405	-673	-183	-142	-343	-67	-92	-100	-14	86	202	-105	181	236	-319	-452	
175	190	388	180	-197	-478	-1406	-475	-658	-461	-220	-139	-134	125	583	522	458	673	-45	-1155	-215	
108	381	318	106	-192	-376	-1880	-821	-1014	-659	-295	-107	-20	338	600	460	579	301	-289	-1328	-82	
59	124	400	542	-103	-535	-1449	-892	-1000	-758	-483	-81	79	346	1095	970	591	243	-176	-383	-400	
-21	248	198	187	-295	-564	-946	-878	-986	-1112	-863	-94	23	362	1095	1266	573	71	-149	-267	-97	
-160	41	118	128	-62	-348	-1018	-1121	-658	-645	-362	-81	68	133	470	741	256	19	-120	-209	-179	
-52	-81	-69	115	6	-151	-659	-468	25	-545	-108	39	197	157	252	171	233	-28	-47	-83	-155	
