-97	-78	-167	-49	-235	-248	-213	-183	-259	129	136	136	310	170	57	-146	
-85	-113	-91	-28	-56	-262	-398	-350	-573	88	104	184	470	238	197	-89	
-106	-77	-56	-68	-131	-241	-905	-246	-702	-305	-21	456	690	166	134	-113	
-50	-45	66	82	-159	-426	-1152	-423	-1076	-380	-81	509	792	182	252	-73	
159	-119	150	40	-104	-152	-586	-369	-817	-217	-54	870	656	365	224	-73	
38	-10	83	-48	-145	-480	-339	-48	-504	-55	197	972	741	79	99	23	
-8	-42	-68	-167	-276	-152	-240	195	-320	258	-75	368	-41	-307	71	-3	
-99	-42	-146	-250	-67	452	237	1387	454	290	-359	-730	-1018	-995	-373	47	
-295	-154	-496	-319	-194	811	2396	2523	2014	567	-616	-2288	-1483	-1612	-1160	-113	
-342	-440	-881	-944	-359	811	2712	3641	2813	895	-701	-2854	-2709	-2411	-2011	-464	
-316	-731	-792	-1150	-276	935	2765	3693	2587	722	-210	-3180	-3583	-2425	-1816	-199	
-659	-531	-422	-1047	-380	475	2308	2925	1736	234	-388	-2712	-3104	-2383	-1411	-166	
-585	-377	-133	-561	-463	156	1271	2418	729	-175	-297	-1098	-1864	-1233	-853	-199	
-50	-335	-190	-250	-228	-124	-83	566	121	-92	-277	-216	-990	-354	7	-73	
41	159	-42	-91	-138	-344	-659	-423	-688	-255	-61	64	103	293	395	7	
16	185	241	132	-111	-523	-1268	-1430	-2024	-177	72	352	1012	833	1199	-34	
8	137	173	207	-28	-509	-1689	-1892	-2297	-400	201	324	2282	1187	714	-100	
-92	108	108	241	99	-385	-1036	-1704	-2010	-251	158	312	1876	1406	430	141	
-162	-63	175	180	33	-305	-746	-607	-1421	-332	370	375	1114	381	458	456	
-113	-84	75	273	-69	-392	-659	-239	-1133	-292	185	496	510	435	614	369	
84	192	203	137	-42	-159	-261	260	-630	-265	160	184	247	238	245	275	
