-210	-209	-374	-207	-183	-96	309	51	-14	-149	-127	-81	
-154	-570	-444	-390	-252	-213	611	0	-109	-151	-107	-181	
-190	-688	-885	-844	-220	139	1213	324	218	-26	-122	-160	
-7	-1162	-1077	-1166	-296	425	1859	955	339	-48	-101	-101	
-503	-1043	-1503	-1283	-303	212	1580	746	266	-14	-134	-41	
-426	-1147	-1459	-595	-351	-42	1055	416	245	-7	-58	-7	
-175	-216	-243	-90	-145	-151	163	121	71	-61	127	422	
-56	483	939	560	131	-731	-809	-788	-21	-14	208	254	
125	1536	2585	1467	57	-1863	-2484	-2053	-420	72	368	487	
33	1644	2907	1521	386	-2414	-2715	-2570	-435	193	488	297	
67	1842	2550	1361	899	-905	-1921	-1809	-319	394	440	255	
0	924	1118	738	411	-369	-1560	-918	-116	257	-88	135	
-391	-21	207	99	101	-55	-328	-279	105	-95	-148	63	
