-128	-218	-71	-163	-237	-206	-229	-523	-760	-362	-278	-14	-103	-108	95	238	189	322	-20	-99	-21	27	85	157	236	
-140	-127	-129	-175	-223	-165	-194	-494	-1079	-219	-274	-224	-304	-182	-101	579	308	424	101	-14	59	60	115	105	-62	
-142	-126	-141	-165	-202	-191	-345	-378	-354	-321	-374	-265	-365	-195	-7	682	418	1155	765	249	108	148	210	122	-63	
-99	-92	-94	-140	-105	-270	-492	-655	-702	-335	-1449	-414	-616	-343	111	1237	430	1271	1409	452	442	278	368	-45	106	
-226	-64	0	-178	-195	-291	-770	-1704	-1877	-1228	-1938	-1150	-758	-54	151	698	268	1537	1491	970	661	480	429	206	153	
-219	-99	-142	-230	-251	-208	-1532	-2608	-2835	-2123	-2987	-1050	-1000	-41	87	1136	363	2119	2515	1512	497	552	306	241	332	
-100	0	-92	-349	-467	-974	-2543	-2827	-3473	-3119	-3174	-339	-379	224	23	1305	814	2584	3275	2332	2634	673	262	122	481	
-57	-125	-267	-791	-1191	-1739	-3656	-3264	-4039	-2859	-2699	-292	-160	31	-148	850	308	2717	3589	2693	3531	1400	534	96	189	
-147	-176	-246	-1088	-1753	-3755	-5033	-4999	-4170	-2354	-1981	-183	12	208	-175	428	-180	1736	2532	3580	3335	3636	834	385	201	
-156	-275	-526	-1667	-2788	-4962	-6161	-4955	-4184	-1387	-803	636	185	392	-335	174	-1286	606	1871	3054	3792	4267	1061	306	103	
-233	-240	-1048	-1846	-2995	-5757	-6762	-4591	-2458	-55	357	2586	1390	640	-1046	-827	-2848	-60	423	2825	4590	4397	2517	271	122	
-170	-134	-1003	-1623	-3661	-6773	-7977	-4591	-1994	423	1337	4122	2282	750	-2314	-2257	-3797	-732	164	2825	4753	6276	2328	181	385	
-311	-366	-1764	-2455	-4075	-7744	-8007	-4387	-1965	1580	2396	5226	2762	376	-2385	-3476	-4452	-2245	-225	2447	3482	7815	1988	503	1372	
-382	-415	-1600	-2187	-3942	-7950	-8153	-4474	-1413	2051	2708	5451	2779	528	-2427	-3995	-5303	-2107	-630	1856	3449	8414	2271	427	555	
-321	-521	-1510	-1177	-3853	-7391	-8549	-4124	-1196	2505	2917	5088	2968	870	-2343	-3687	-5122	-1579	-324	1955	4199	6843	2404	559	398	
-290	-465	-1092	-1355	-3779	-6787	-8519	-4372	-1660	1318	2188	4519	3071	400	-1230	-2832	-4745	-788	-113	2365	4476	6244	2177	805	306	
-128	-394	-794	-1623	-3321	-5948	-7230	-4270	-2632	-35	521	2879	1596	224	-161	-1682	-2890	-213	-67	3087	3694	5158	1402	490	131	
-163	-429	-764	-1489	-2685	-4830	-6615	-4853	-3575	-867	-157	2189	858	160	-286	-1023	-1397	133	616	3301	3775	4996	872	341	192	
-163	-422	-218	-806	-1117	-3049	-4125	-4037	-3807	-982	-1162	16	-149	88	-248	-174	-227	1338	1871	3678	3123	2728	858	341	79	
-367	-450	-71	-328	-334	-2166	-3056	-3293	-3851	-2094	-2096	-764	-1057	-229	31	325	915	2418	2565	3711	1786	1789	622	61	72	
-269	-647	42	-161	-63	-591	-1928	-2492	-3619	-2643	-2771	-1664	-1256	24	95	1035	2086	2967	1673	2152	628	564	525	-89	-8	
-283	-227	29	-31	-91	-1253	-1210	-1879	-3314	-2137	-2742	-1865	-1597	136	87	1103	1969	2867	1310	1184	139	201	306	-141	17	
-225	-338	-13	100	-122	-547	-375	-698	-1616	-1791	-2110	-1521	-1057	224	-21	1103	1718	2086	1128	724	31	70	70	-29	61	
-177	-380	159	100	50	-271	-283	-310	-746	-823	-1478	-1550	-772	-164	-81	1170	1199	772	493	437	-40	-19	8	156	168	
-135	-217	-52	-63	-153	-146	-173	-262	-412	-417	-1061	-392	-616	-27	63	598	1149	47	0	171	-97	-262	87	271	315	
0	-120	-85	-342	-223	-167	-89	-207	-281	-103	-961	-353	-324	-249	159	222	480	149	94	-31	-257	-131	18	87	102	
