-128	33	-5	-43	-77	-347	-421	-124	-96	58	-109	13	
-191	-112	-50	8	-265	-624	-756	-234	-247	187	-1	37	
-177	-164	-162	25	-585	-797	-639	-420	-309	326	139	32	
-186	-68	159	-55	-570	-1371	-1005	-179	8	790	202	121	
-64	-78	87	-244	-481	-1606	-990	-379	319	1195	1233	234	
59	51	100	-524	-600	-1651	-1122	-269	40	1160	1319	234	
-78	126	-23	-391	-718	-1356	-1210	-282	-90	627	1233	597	
-130	-50	-113	-189	-28	-21	-221	-90	-199	277	194	129	
-226	-268	-190	-210	726	414	596	148	-702	-982	-774	-217	
-283	-661	-341	-328	1302	2836	1592	-104	-2197	-3177	-1952	-449	
-382	-445	-183	-196	1248	2711	1805	-97	-2487	-3220	-2742	-649	
-233	-320	-271	92	1338	2603	1734	246	-1848	-1892	-2196	-373	
0	-158	-212	58	333	1476	863	263	-572	-896	-716	-217	
