-142	160	-64	-31	-133	-264	-318	-119	28	120	22	-41	
-37	53	-21	-35	-167	-264	-373	-227	-124	163	-7	-14	
30	177	85	-60	-362	-388	-639	-289	-288	293	73	64	
76	253	84	75	-374	-337	-507	-200	171	660	191	32	
141	136	50	-133	-600	-76	-552	-351	433	1230	694	347	
59	101	29	16	-1162	-753	-1005	-145	343	951	555	517	
42	0	-50	-147	-1088	-1356	-770	-495	114	521	359	444	
-85	-254	-134	41	-21	-305	-249	-241	-124	195	-82	96	
-346	-584	-204	209	708	307	280	0	-688	-621	-1349	-265	
-459	-1197	-302	418	1842	2925	1307	337	-1645	-2701	-2613	-393	
-613	-1257	-406	443	1680	3230	1752	534	-2458	-2961	-3102	-520	
-537	-897	-241	217	1932	2997	1379	468	-1283	-1849	-2268	-849	
-163	-380	-241	0	575	2049	969	213	-340	-679	-1033	-326	
-128	-141	-173	-91	-160	348	90	82	-254	-82	-211	-172	
110	219	-54	-217	-355	-430	-352	74	-90	464	73	-89	
212	262	-43	-433	-437	-485	-609	-406	343	557	243	8	
152	270	16	-168	-659	-709	-873	-282	270	377	292	-68	
67	524	-15	-63	-1029	-900	-712	-275	98	240	235	-68	
67	291	58	-203	-955	-296	-682	-117	0	252	-14	32	
164	204	100	-139	-362	-568	-624	49	-90	252	77	-49	
