-20	50	-57	-105	-230	-381	-297	-145	153	724	-68	24	
45	59	-35	-175	-313	-464	-258	-28	-28	377	105	239	
76	109	33	-56	-411	-402	-402	-351	-110	272	202	139	
-50	126	100	-91	-703	-871	-594	-399	196	619	470	258	
37	110	-4	-308	-910	-635	-1503	-310	621	986	590	452	
-106	101	84	-496	-688	-576	-1210	-771	212	671	660	273	
-120	-275	-110	-175	-244	-42	-290	-358	-76	-246	-14	48	
-382	-422	-71	-98	408	1190	330	-296	-905	-1531	-1076	-427	
-367	-549	-207	201	1878	2317	2161	-69	-1413	-2585	-1521	-678	
-367	-414	-406	217	2238	3015	2161	279	-1689	-3235	-2441	-706	
-219	-331	-182	175	1464	2657	1450	246	-1805	-2859	-1981	-878	
-184	-268	-183	159	325	1691	1236	148	-862	-1271	-745	-332	
-43	16	-113	-49	-77	448	148	-207	32	-164	-68	-122	
