-168	-197	-172	-119	-97	-222	-943	-355	-370	-266	-318	
-268	-240	-210	-229	-393	-563	-1116	-1387	-541	-363	-464	
-257	-283	-307	-504	-997	-705	-1636	-2049	-997	-1315	-795	
-231	-237	-330	-482	-808	-1651	-2093	-2080	-1627	-1771	-1708	
-98	-99	-293	-385	-1912	-2801	-2849	-3624	-3139	-1409	-1613	
-93	-196	-305	-437	-3220	-3779	-3700	-4176	-2966	-433	-826	
-178	-259	-294	-770	-4576	-4866	-4378	-4050	-2021	96	-559	
-93	-368	-486	-2311	-4891	-4898	-4173	-2852	-1029	209	-185	
-97	-364	-497	-3588	-5790	-4976	-3669	-1655	-437	288	149	
-126	-326	-471	-3872	-6799	-4236	-2897	-326	-37	210	-141	
-218	-340	-392	-4818	-7571	-3873	-1872	-52	52	131	72	
-290	-256	-1262	-6095	-7745	-3400	-622	288	349	463	-23	
-392	-217	-1915	-6379	-7587	-2864	-444	102	279	576	-281	
-760	-1279	-1235	-5465	-7619	-3479	-208	47	270	576	-318	
-540	-1443	-856	-4692	-7256	-3952	-1085	26	96	471	-481	
-119	-420	-1466	-2926	-6105	-4094	-2235	-156	-134	104	-503	
-20	-427	-636	-1996	-5947	-4204	-3826	-1167	-808	288	-921	
0	-293	-366	-1475	-4308	-4740	-4866	-2096	-1076	-795	-1236	
-254	-378	-470	-689	-2747	-3952	-4866	-2537	-1769	-1409	-1141	
-14	-355	-445	-333	-1738	-3101	-3858	-2254	-1911	-1472	-2117	
-99	-407	-425	-448	-808	-2124	-3070	-1624	-1596	-1771	-1897	
-337	-367	-292	-223	-378	-1367	-1494	-1372	-1627	-1204	-1692	
-60	-99	-153	-178	-178	-689	-1337	-852	-1407	-340	-1377	
