360	141	-243	-387	-266	-62	268	-102	-86	
360	33	-437	-741	-275	-172	107	-75	-88	
14	-258	-664	-917	-241	-144	407	73	8	
0	-362	-1091	-814	-262	40	798	275	16	
-49	-614	-1445	-1049	0	253	1178	781	355	
-105	-895	-1224	-1137	8	302	776	625	436	
-14	-940	-782	-844	-248	188	440	364	260	
10	-105	-229	-256	-83	-151	-41	-225	153	
192	516	886	596	-62	-172	-636	-1205	-190	
100	960	2961	1788	180	-1428	-2195	-2369	-578	
226	1032	3265	2339	345	-2139	-2311	-2742	-339	
379	1536	2997	1503	65	-1123	-1733	-2240	-792	
-70	441	1476	560	156	-383	-679	-1219	-441	
-217	50	-14	-28	21	-199	-314	-82	-75	
-224	-160	-782	-844	-228	-103	65	129	-48	
-81	21	-988	-1049	16	474	456	251	185	
-98	-53	-1194	-800	-97	182	340	332	-7	
-168	-393	-738	-653	-172	270	237	121	-21	
-119	-271	-326	-214	-241	-90	220	-7	-35	
-49	-244	-312	-421	-378	-62	83	-102	-131	
16	-165	-257	-359	-230	-21	-55	-77	-95	
