-49	-153	-478	-256	-124	81	334	108	129	
-74	-265	-915	-346	-269	188	448	240	169	
-142	-369	-1091	-214	-169	180	692	235	197	
-126	-748	-1003	-566	-372	122	1108	851	161	
-14	-585	-1180	-1093	-344	814	1370	972	323	
-301	-481	-458	-873	-399	463	1352	868	517	
0	-167	91	-256	-282	-62	228	-68	113	
167	433	957	396	-200	-369	-982	-1162	-326	
368	1356	2621	1770	378	-1268	-1979	-2038	-377	
276	1464	2460	2037	670	-1921	-2643	-2584	-349	
167	1482	2299	1076	304	-1428	-2888	-2125	-764	
75	550	939	429	164	-644	-823	-961	-353	
-182	133	-167	57	213	16	-151	-136	-122	
-468	-63	-464	-142	230	294	423	186	-102	
-283	-160	-1047	-390	131	393	395	235	72	
-167	-174	-1062	-408	-62	196	529	202	96	
-71	-140	-620	-207	-186	139	398	102	106	
83	-348	-591	-138	-179	-69	161	105	40	
39	-91	-330	-145	-124	-172	211	97	49	
