-56	-223	-354	-256	-104	-144	480	8	-36	
-63	-200	-354	-507	-110	138	529	210	8	
-61	-160	-416	-814	-117	278	526	295	242	
-136	-319	-767	-1210	-152	343	1003	607	355	
-196	-733	-1238	-1576	-337	122	951	642	80	
-287	-836	-1018	-1078	-482	-21	627	642	331	
-98	-216	24	-242	-83	-96	-28	73	121	
165	798	1065	400	106	-427	-417	-1262	-339	
83	1734	2854	1165	156	-1529	-2181	-2642	-907	
125	1878	2890	1574	189	-2211	-2831	-3849	-806	
521	1572	2210	1379	477	-1152	-2080	-2426	-721	
184	516	903	685	328	-673	-1314	-1004	-407	
-126	-56	-77	33	-110	-122	-335	-238	0	
