-105	-181	157	28	-55	-226	-823	-313	113	104	360	342	95	213	
-154	-57	199	90	-227	-315	-563	-334	-79	-34	560	295	134	105	
-125	-91	74	99	-159	-165	-780	-354	-61	120	784	454	365	189	
-147	183	91	14	-110	-369	-1199	-774	-339	32	1074	521	465	411	
-147	266	140	-21	-385	-862	-1286	-1176	-363	-14	1245	487	564	315	
-112	158	55	-235	-310	-412	-553	-1104	-129	171	870	295	230	124	
-72	58	-60	-235	98	-83	89	-272	-149	-41	400	-268	-147	7	
-175	-7	-118	-242	115	360	968	446	-68	-203	-323	-948	-368	-280	
-479	-320	-499	-283	435	1359	2104	1562	476	-250	-2033	-1568	-1023	-923	
-399	-541	-1180	-551	917	1869	2960	2326	342	-459	-2854	-2737	-2074	-1606	
-363	-570	-1312	-318	1377	2431	3641	3056	877	-530	-2911	-3413	-2271	-2109	
-266	-526	-1062	-595	1536	2484	3099	2517	135	-277	-3024	-2934	-2313	-1788	
-42	-407	-370	-345	581	937	1737	1111	-217	-108	-1381	-1638	-1345	-658	
67	-251	-216	-201	139	-69	383	97	80	-81	-249	-539	-401	-107	
335	208	-42	-175	-220	-418	-123	-340	-61	40	176	-27	198	450	
235	229	19	-235	-385	-1065	-780	-1191	-21	321	416	605	749	948	
108	225	124	-118	-538	-1370	-1993	-2010	-170	128	733	1402	1322	731	
83	126	273	-56	-596	-1544	-1849	-2053	-231	273	563	1266	1288	413	
-14	-77	114	-24	-227	-731	-520	-1148	16	128	699	961	1153	142	
-42	-29	24	74	-193	-383	-137	-1334	-238	-68	699	724	749	254	
-39	-21	16	-81	-227	-350	-314	-889	-312	16	408	453	254	55	
