-97	-104	-104	-252	-89	-111	-126	-259	-329	-284	-208	-274	-287	-236	-105	-73	138	97	152	0	112	95	285	67	69	-54	-8	
-123	-104	-89	-55	-155	-156	-308	-313	-345	-285	-266	-340	-318	-222	69	58	312	197	208	216	159	147	285	206	181	-125	82	
22	-126	34	-93	-318	-495	-415	-339	-1084	-410	-555	-355	-259	-82	139	340	654	392	268	895	303	51	51	294	199	103	84	
-31	-107	-60	-214	-518	-858	-517	-811	-1037	-1307	-1188	-539	-450	-148	182	512	1497	451	1056	1194	563	242	251	201	-23	28	190	
-45	-90	-97	-185	-377	-1472	-1554	-1960	-1697	-2140	-874	-307	-141	-111	304	582	2134	2307	2273	2710	1176	103	164	285	354	152	75	
-58	-111	-193	-556	-905	-2322	-2168	-2951	-2610	-2471	-1487	-449	-111	-200	339	495	2378	3019	3115	3422	1681	563	259	304	240	-67	-162	
-119	-267	-363	-383	-1567	-3046	-4324	-3722	-3113	-2109	-414	-281	-111	-229	166	391	2003	1894	3977	3852	2729	1648	493	242	372	345	-250	
-296	-326	-555	-1076	-2716	-4258	-5819	-4524	-2452	-835	-96	-244	-30	-369	165	-30	1197	1089	3003	3684	4263	3125	1144	101	304	164	-110	
-400	-386	-489	-1675	-3535	-6005	-5756	-3974	-1493	-67	540	-133	200	-568	-303	-798	-192	260	2123	3777	5292	4583	2583	1129	579	198	24	
-291	-326	-1340	-3470	-4385	-6021	-5205	-3281	-451	78	1339	156	330	-256	-8	-1520	-450	-310	1805	2991	5666	6004	3386	2007	622	423	121	
-319	-454	-1954	-3596	-6416	-7233	-4434	-1582	-23	244	1734	1071	600	-776	-923	-2023	-1275	-1042	468	2355	6302	7725	3125	2455	844	198	181	
-370	-990	-2285	-3958	-6983	-7721	-2986	-1409	261	727	2617	1165	1368	-729	-2697	-3373	-1872	-1999	-118	988	5666	7837	4227	3688	1311	224	146	
-37	-1053	-2490	-3580	-6778	-7611	-2057	-333	646	990	3050	2631	1913	-823	-3561	-4425	-1982	-2549	121	242	5610	8211	4994	3613	1012	527	311	
-171	-1337	-2159	-3423	-7392	-7028	-1208	-591	266	575	3369	2744	1932	-902	-4252	-4347	-2311	-2282	-89	346	6058	8304	6040	3931	844	466	285	
-563	-1195	-2711	-3297	-7235	-7044	-1522	-969	-59	244	2862	1898	1669	-886	-3122	-2997	-1291	-1952	260	708	5666	7014	6003	2903	714	904	727	
-363	-974	-1970	-3328	-7329	-6320	-2010	-1787	-493	-37	2204	940	1988	-1326	-2368	-2839	-679	-1732	737	1943	6264	6995	5330	2362	583	423	363	
-111	-585	-1356	-2320	-5566	-6068	-2624	-2495	-89	-399	1264	-96	1744	-635	-1190	-2447	138	-822	2366	2542	5497	5930	5311	1297	97	285	172	
-180	-407	-1025	-1832	-4590	-5218	-3364	-3738	-580	-945	374	-296	548	-854	-263	-1615	408	-229	3546	4021	5404	5032	4582	354	406	181	34	
-141	-171	-474	-651	-2385	-4022	-3442	-4131	-1634	-1511	-347	-1109	295	-284	-111	-421	1497	581	4201	5256	4843	4004	2452	95	127	-67	103	
-30	-116	-200	-473	-606	-3471	-3930	-4178	-2248	-2691	-795	-1565	-332	-207	-78	17	2359	1726	4651	4788	3720	2078	1181	-67	77	-214	103	
-84	-123	-250	-289	-165	-2038	-2939	-3942	-2594	-3037	-1110	-967	-288	-189	-8	526	2097	1782	5100	4357	2130	155	424	94	-15	-273	-87	
-156	-178	-105	-155	-200	-1188	-1947	-2904	-2185	-2864	-1408	-1345	-200	30	173	408	2491	1932	3677	2860	1307	138	121	34	8	-89	43	
-95	-111	-156	-23	122	-451	-1113	-1692	-1807	-2250	-1220	-1203	-177	21	156	373	1216	1164	1898	1157	372	129	29	106	29	-133	69	
-42	-104	-296	-66	-9	-126	-296	-1000	-1556	-1574	-921	-967	-244	78	147	218	234	425	1411	433	34	-45	91	103	-54	-17	-46	
-45	-125	-150	-119	34	-60	-39	-163	-1304	-488	-347	-512	-229	86	118	121	34	225	86	-30	-7	-15	-51	-118	-155	-111	-102	
-128	-132	-171	-141	78	87	-34	-259	-675	-155	-60	-178	-229	252	121	34	1	69	-13	-52	-15	-184	-162	-243	-101	-57	-134	
