101	-112	-84	-90	-154	-192	-253	-415	24	32	120	87	158	95	-19	-357	-221	-459	
-23	-37	-65	-138	-193	-233	-376	-353	298	8	184	438	158	-20	-34	-194	-255	-322	
-27	-25	0	-14	-296	-398	-437	-329	-73	97	408	673	23	-74	-166	-324	-283	-341	
-56	-35	32	24	-207	-93	-318	-846	-156	48	699	1029	230	126	-312	-368	-316	-239	
21	100	84	39	-42	-572	-737	-1435	-292	-41	1466	1029	381	237	-266	-492	-329	-196	
-7	18	107	90	-317	-934	-1069	-1478	-380	193	1449	859	564	275	-126	-343	-303	-230	
-63	23	5	8	-289	-1123	-451	-1349	-292	-95	733	910	357	172	-93	-337	-310	-281	
24	-84	-118	-104	271	-158	-89	-487	-136	-48	96	31	-34	150	7	-271	273	-276	
-116	-279	-319	-263	485	433	586	421	161	-270	-350	-370	-574	-286	-246	-67	624	-250	
-294	-511	-548	-360	670	1271	1684	1788	250	-338	-1325	-2005	-1444	-1230	-100	305	1003	202	
-531	-629	-1165	-536	1341	1834	2698	2743	291	-378	-2429	-3216	-2369	-1718	-226	336	970	271	
-496	-245	-856	-290	1147	2519	3449	2952	722	-297	-2387	-3752	-2719	-2109	7	399	397	193	
-308	-230	-694	-373	104	2132	2855	1771	118	-237	-2387	-3132	-2551	-1676	31	384	391	120	
-266	-203	-264	-279	-145	1183	1230	1076	-106	-88	-1240	-1976	-1359	-923	78	446	312	54	
-154	-49	-172	-193	-207	-117	138	284	135	-149	-334	-539	-281	-114	43	133	70	-105	
184	33	-42	-111	-296	-543	-348	-347	96	104	16	55	611	268	78	-205	-60	-82	
343	183	99	41	-596	-1138	-1271	-1449	-34	249	256	792	1675	681	-20	-423	-302	-230	
376	-28	57	-83	-596	-1674	-2051	-1923	-258	136	440	1690	1827	681	-246	-658	-395	-86	
96	79	241	-111	-421	-1152	-1748	-1679	-292	193	360	1435	1675	530	-186	-463	-336	-86	
117	8	162	-49	-276	-441	-437	-1219	-326	112	512	944	508	387	-93	-395	-341	-322	
118	162	138	-145	-317	-353	-246	-673	-109	-27	384	510	317	229	149	-225	-310	-177	
