-112	-304	-319	-225	-42	40	105	-48	-149	-136	-149	-208	
-70	-541	-797	-258	-207	-21	399	89	-177	-122	-172	-208	
5	-688	-1518	-756	-282	106	1230	259	-177	-156	-209	-157	
-188	-925	-1548	-1312	-104	343	1248	642	169	88	-162	-88	
-154	-703	-1562	-1122	-282	376	706	903	387	0	-93	15	
-28	-792	-1577	-888	-399	180	627	573	298	-48	12	23	
33	-146	-354	-35	-186	-93	309	-28	282	24	168	318	
251	450	653	898	57	-1108	-809	-817	-82	112	320	226	
242	1572	2872	1663	-14	-1703	-2975	-2254	-353	120	128	302	
234	1860	3051	1823	172	-2023	-2701	-2714	-406	305	328	302	
125	1644	2245	1734	542	-1631	-1863	-2383	-380	109	328	215	
100	575	1404	809	263	-644	-823	-1464	-346	-24	120	175	
-252	216	315	66	69	57	-144	-136	24	24	-195	-27	
-247	-299	-271	-180	-110	253	489	243	74	160	-216	-143	
-314	-348	-561	-404	-42	393	584	260	-129	-97	-357	-208	
-140	-245	-650	-370	-183	73	411	284	-21	-61	-206	-195	
-314	-313	-347	-507	-392	237	420	381	111	-60	-209	-38	
-192	-313	-364	-448	-234	32	317	347	-109	-81	-91	-43	
