-261	-21	-48	-179	-189	-498	-356	-309	-293	-100	-27	62	49	154	280	218	154	70	
-137	-31	-136	-61	-176	-579	-356	-294	-207	-160	76	187	146	211	280	148	183	-82	
-64	-49	-88	-192	-291	-858	-581	-301	-260	-67	23	397	357	634	315	253	102	-104	
-268	-167	-198	-326	-772	-1551	-1511	-601	-728	-60	156	511	531	750	315	122	78	-41	
-268	-151	-259	-706	-1854	-2089	-2427	-841	-1230	78	946	773	498	1902	271	257	201	-178	
-427	-151	-630	-1407	-2921	-3024	-3315	-1219	-1453	267	1194	1052	1672	3214	490	437	-104	-178	
-439	-294	-2024	-2594	-4657	-4298	-3949	-827	-1202	-90	269	1709	3482	4413	1175	411	315	-30	
-731	-823	-3260	-3781	-6065	-5091	-4273	-214	-853	-253	-73	954	3482	5207	1761	507	341	96	
-601	-1026	-3145	-4181	-6492	-4992	-3301	150	-227	-251	-251	273	2618	6859	2725	1240	446	122	
-1065	-1401	-3777	-4625	-7574	-5332	-2300	714	31	-272	-989	-310	2128	7037	3406	843	1221	148	
-775	-1401	-3878	-5926	-8214	-5445	-1807	454	127	-345	-1928	-650	1851	6082	3236	654	2335	70	
-775	-1286	-4179	-6484	-8741	-5771	-1779	247	50	-179	-1804	-415	1998	6033	3009	1183	2014	26	
-673	-1300	-3087	-5354	-8115	-6281	-2033	-161	7	-266	-768	-66	1411	6357	3103	1731	1202	166	
-340	-737	-2398	-4467	-7446	-5771	-2906	1136	-313	-305	-229	249	1183	5482	2196	1051	1787	43	
-514	-982	-1909	-2866	-5240	-4865	-3160	39	-742	-73	-73	478	1786	4267	1988	525	1277	334	
-405	-410	-1636	-1722	-3618	-3392	-2878	-227	-445	0	125	511	1199	3117	762	341	1202	-8	
-350	-280	-501	-292	-2465	-1594	-2314	-388	-330	15	170	248	489	1416	715	341	862	-8	
-198	-239	-293	-244	-1512	-1013	-2047	-294	-176	30	60	202	225	719	341	87	323	129	
-158	-41	-232	-197	-246	-283	-1145	-247	-300	78	85	114	69	245	148	103	393	315	
-85	-156	-182	-156	-103	-162	-539	-161	-124	-18	88	102	-132	44	128	229	158	-15	
