64	16	-49	-58	-105	-347	-249	-138	-131	130	60	92	
-22	-57	-155	-94	-140	-534	-290	-138	24	489	159	40	
-22	-96	-56	-150	-258	-561	-302	-255	57	570	48	-7	
18	-8	-69	-189	-644	-929	-668	-372	131	701	300	-55	
67	26	-22	-349	-1102	-974	-1166	-917	327	933	590	158	
118	67	227	-806	-881	-1224	-1576	-727	327	1160	607	201	
73	109	52	-377	-1058	-723	-1034	-684	114	518	833	581	
-71	-373	-45	-42	-216	-104	-228	-447	-165	-35	113	-61	
-332	-443	-103	100	266	886	363	-214	-992	-1055	-831	-271	
-375	-372	-22	201	1212	2496	1823	-241	-1500	-2166	-1938	-346	
-869	-647	-190	234	1752	2746	2126	-97	-1747	-2628	-2642	-326	
-226	-642	-779	16	1608	2496	1272	156	-1471	-2080	-2182	-339	
-259	-417	-645	159	300	1315	363	16	-818	-997	-1507	-454	
-212	-162	-176	-119	116	215	-214	-69	-231	-14	-286	121	
-198	-155	-57	-342	-160	-305	-280	-100	-21	391	24	250	
-128	-44	-87	-149	66	-812	-697	-28	188	384	357	315	
-184	-85	109	-231	-230	-871	-1137	-193	73	601	219	56	
-124	0	-25	-266	-292	-709	-668	-406	106	1108	694	8	
-85	-3	58	-154	-174	-361	-595	-248	65	508	259	226	
-57	16	100	-70	-162	-319	-377	-152	-90	265	97	193	
