33	-119	-492	-159	-164	-377	138	105	-174	
117	-133	-517	-477	-319	5	578	89	-99	
12	-418	-915	-1049	-241	139	541	235	-41	
-221	-851	-1577	-1386	-234	352	1213	798	210	
-210	-1147	-1930	-1430	-145	155	811	660	258	
-820	-1176	-1709	-726	-269	8	456	590	183	
-405	-285	-492	-180	-202	-137	73	81	169	
50	341	456	388	-220	-311	-708	-1205	-271	
83	1770	2031	1823	-14	-1544	-2383	-2469	-592	
-98	2184	2478	2339	115	-2095	-2744	-3044	-292	
366	1914	2156	1432	8	-920	-1444	-2355	-359	
-63	924	528	969	16	-281	-809	-1277	-271	
-196	125	149	247	180	-233	-308	-123	-55	
-277	-341	-471	-352	-83	-90	244	590	137	
-245	-215	-545	-668	-69	229	490	660	161	
-91	-555	-826	-1224	-282	163	349	316	26	
-175	-644	-664	-873	-447	98	231	284	117	
-126	-348	-385	-639	-303	65	195	-14	-6	
134	-265	-700	-426	32	122	440	-102	177	
4	-223	-416	-394	-28	8	129	56	3	
