108	41	47	-35	-310	-311	-273	-306	-190	24	255	268	142	118	-193	-251	-205	-159	
50	108	141	-76	-482	-572	-294	-224	-48	80	344	422	238	142	-226	-173	-152	-116	
57	200	107	74	-227	-789	-491	-245	-224	176	870	486	305	331	-186	-146	-156	-119	
110	233	175	173	-282	-1050	-795	-846	-366	144	1193	605	397	403	-179	-328	-204	-322	
109	133	126	99	-407	-905	-867	-788	-406	-14	1585	588	277	254	-34	-340	-283	-285	
77	66	99	8	-275	-760	-437	-364	-278	-54	1262	690	-14	119	102	-190	-264	-286	
33	-70	-326	-221	148	-69	-212	48	-61	104	480	23	-147	-64	-20	10	-60	-191	
-105	-119	-278	-228	501	401	497	955	290	-230	-350	-877	-546	-207	-47	313	265	62	
-266	-437	-437	-390	776	2203	2121	1962	500	-277	-1721	-1286	-1612	-1300	-153	500	790	166	
-552	-910	-1018	-682	1642	2870	3257	2396	688	-630	-2996	-2822	-2285	-2025	-272	649	1315	-79	
-461	-703	-585	-270	1394	2941	3798	3160	1223	-516	-3279	-3667	-2481	-1941	-213	1376	1266	536	
-412	-319	-347	-44	740	2396	2698	2222	895	-516	-2812	-3216	-2425	-1746	-166	963	1036	163	
-182	-272	-243	-166	-90	1306	1090	1076	-89	-210	-1155	-1821	-1514	-839	-266	313	546	52	
-14	-118	-236	-225	-262	212	203	56	32	-81	-195	-596	-381	-27	0	-20	195	-34	
88	50	-132	-235	-413	-350	-1055	-932	-163	297	208	374	214	505	15	19	-42	-174	
189	62	-104	-263	-440	-1065	-1502	-1694	-204	329	665	843	901	1333	-40	-174	-188	-219	
144	116	132	-221	-727	-1457	-2008	-2211	-692	386	733	1537	1557	1166	15	-533	-381	-335	
142	261	152	-104	-269	-1210	-1892	-1952	-461	321	409	1435	1810	915	102	-239	-277	-181	
41	243	147	-28	-35	-949	-1156	-1148	-520	168	801	1046	500	513	188	-130	-244	-234	
192	200	116	-14	-83	-1196	-355	-573	-204	-34	479	518	190	158	133	-225	-323	-369	
92	141	132	90	-138	-350	-185	-400	-95	64	311	302	63	21	-47	-658	-732	-433	
