-51	-181	-409	-235	-117	8	65	-50	-40	-54	-95	-168	
-44	-63	-458	-263	-125	171	309	54	-14	-92	-111	-108	
-49	-140	-341	-187	-289	114	221	119	8	-142	-148	-151	
25	-369	-576	-359	-188	131	489	194	218	-223	-181	-114	
-140	-851	-1018	-587	-234	278	776	501	412	-118	-236	71	
-316	-881	-1135	-1034	-262	393	1318	625	500	-230	-148	-61	
-266	-851	-1268	-1210	-1034	245	863	259	204	-48	-56	-48	
-147	-230	-222	-90	-447	-151	-7	-266	105	128	-41	-27	
-35	258	886	756	-172	-630	-867	-1492	-129	217	424	215	
0	1356	2335	1752	-42	-1631	-2340	-2484	-935	329	464	302	
-42	1932	2532	2286	65	-2458	-2441	-2915	-978	224	435	390	
323	1482	2567	2019	509	-1631	-2715	-2110	-792	144	268	175	
-49	978	1494	1023	279	-804	-1387	-731	-414	40	138	149	
