23	-21	-206	-219	-195	-136	-169	-325	-250	-418	-405	-67	-24	-56	20	99	110	101	341	148	113	-97	253	-133	226	
143	139	-192	-172	-198	-258	-277	-337	-369	-354	-714	55	-60	-132	-94	52	113	191	463	201	122	52	253	-156	122	
-35	46	-124	-187	-204	-635	-338	-377	-1018	-757	-700	55	-245	-165	-160	-79	499	87	1088	72	87	10	8	-163	95	
-83	-13	-192	-246	-286	-978	-772	-645	-1385	-925	-1146	-391	-265	-223	-7	236	560	359	1749	656	349	181	44	85	129	
-20	-105	-350	-396	-946	-1264	-1028	-1070	-2131	-1233	-1634	-431	-337	-158	204	472	788	503	1863	978	237	340	209	219	410	
-104	-122	-237	-301	-1104	-1750	-2138	-1650	-3118	-1962	-1816	-621	-575	-218	170	278	827	1032	2335	1110	1539	734	509	391	497	
-249	-214	-172	-766	-1823	-2022	-3205	-2684	-3484	-2116	-2150	-272	-257	-40	341	564	590	446	3204	2356	2653	790	921	340	610	
-263	-269	-343	-982	-2455	-2723	-4486	-3916	-3512	-1247	-1606	-239	-93	140	278	436	525	1164	3884	3263	4313	1979	1110	494	424	
-269	-392	-673	-1430	-3274	-3867	-5439	-3817	-2709	-461	-1090	39	-27	171	195	298	131	181	3959	3602	6087	2563	1694	358	471	
-201	-450	-876	-1026	-4898	-5411	-6122	-3066	-2244	-207	-672	-38	-53	171	-46	51	-62	-74	3941	3867	6427	4072	3278	682	549	
-518	-330	-1167	-1632	-5243	-6026	-6194	-2245	-1314	55	-24	75	-60	117	-125	-276	-353	-163	2864	2885	7465	4751	4315	833	908	
-330	-248	-1616	-2556	-5832	-5954	-5824	-1141	-469	-42	-14	424	-119	46	26	-263	-570	-1123	786	1847	8390	5770	4880	852	1285	
-419	-434	-2240	-2614	-6507	-5969	-5354	-532	-201	261	94	122	-91	-60	21	-229	-1191	-1360	1088	1412	8125	5845	5615	1134	1021	
-697	-392	-1399	-2123	-5803	-6898	-4173	-290	-34	147	181	283	-304	-191	-191	92	-311	-1376	691	978	7201	6166	5050	1285	512	
-551	-275	-963	-2426	-5846	-6741	-4458	-236	-161	182	276	23	-194	-208	-5	-90	-555	-1218	420	1242	6748	6034	4710	682	523	
-104	-7	-1094	-2917	-5645	-5897	-4699	-447	-228	95	197	94	-72	-224	11	-173	-529	-1076	899	2602	6068	5732	3504	1379	637	
-42	-361	-1297	-2758	-4840	-5826	-4870	-957	-362	-14	-107	196	-126	-84	-49	-82	-466	-156	1919	3338	6389	4921	2656	644	625	
-125	-305	-586	-1300	-3806	-5211	-5254	-1990	-1385	-294	-714	-189	-251	-60	-80	-46	-311	157	3355	4131	5483	4035	1656	174	324	
-166	-145	-274	-694	-2714	-4739	-5354	-2628	-1723	-560	-1551	15	-257	-178	-164	363	-111	507	4961	4528	4936	2526	1355	8	305	
-375	-14	-354	-294	-1334	-3166	-4614	-2882	-2723	-1009	-1732	-464	-364	-231	143	308	43	1674	5452	4074	3861	1639	318	78	-244	
-189	-205	-141	-69	-932	-1822	-3646	-2925	-3188	-1864	-2109	-705	-616	-7	558	436	403	1731	4639	2375	2294	585	113	49	0	
-160	-131	65	-216	-846	-1078	-2067	-2599	-2977	-1542	-1983	-593	-685	-160	-33	477	1269	1429	3166	921	1219	402	-67	8	-101	
-125	-147	-144	-188	-327	-495	-1327	-2118	-2272	-1177	-1774	-510	-685	85	-289	572	1439	937	1636	376	468	262	-259	-44	34	
-69	-82	-96	-62	-164	-373	-616	-914	-1187	-757	-1188	-538	-159	-131	136	1011	1231	542	1164	420	265	87	-72	43	78	
-145	-105	-45	-65	-102	-68	-291	-283	-976	-374	-365	-299	-185	-142	-46	758	569	306	306	236	87	-296	-156	-52	427	
