-168	-186	-250	-242	-399	-21	654	167	48	
-63	-251	-284	-316	-217	-62	725	-21	35	
-57	-541	-319	-653	-90	24	520	259	218	
-291	-1117	-488	-1239	-207	229	1073	573	517	
-182	-969	-517	-1356	-303	343	1230	538	508	
-119	-733	-547	-1210	-248	327	933	486	323	
83	-160	-77	-228	0	-172	-103	-41	315	
125	450	1208	614	180	-949	-1170	-1377	-82	
301	1572	2800	1379	139	-1587	-2152	-2053	-393	
0	1968	3015	1965	156	-1950	-2715	-3159	-678	
150	1644	2764	1823	551	-1399	-2600	-2383	-635	
92	942	1047	543	518	-572	-1401	-1277	-447	
