-97	41	-76	-90	-81	-89	-306	-407	-223	-316	-416	-181	-134	70	235	106	98	3	-171	-217	-185	-156	
-153	79	66	-21	-57	-82	-340	-461	-701	-461	-652	-388	-227	141	666	261	124	85	-61	-267	-422	-156	
-167	365	159	148	-42	-185	-272	-349	-1512	-730	-463	-247	-27	424	1128	150	256	293	111	-215	-511	-281	
71	473	347	641	180	-205	-472	-1164	-1654	-1013	-694	-408	-60	756	1640	921	459	396	201	-489	-879	-363	
132	473	115	429	360	-48	-1248	-1593	-1071	-1141	-455	-361	102	490	2053	1085	474	133	-637	-824	-1604	-565	
-21	365	274	300	180	-110	-1751	-1264	-431	-305	-293	-201	252	556	1310	626	381	301	-282	-840	-1241	-833	
75	356	16	11	-117	-321	-1076	-346	257	-41	-208	-147	165	540	219	140	124	219	-93	-289	-658	-407	
58	66	-180	-152	-369	-294	-442	201	1047	288	-114	-87	260	338	-67	-14	-381	-109	-182	-156	-555	-259	
0	-174	-270	-537	-601	130	170	653	2711	852	267	87	189	-140	-837	-320	-1798	-432	-370	-104	428	-126	
-223	-492	-551	-1427	-978	497	438	1361	2848	2370	1385	508	71	-441	-1900	-691	-2468	-1003	-541	106	1579	166	
-411	-517	-873	-1500	-1094	562	1285	2034	3208	3767	2350	901	110	-691	-2632	-1680	-2099	-2840	175	1353	2108	210	
-283	-252	-1356	-1631	-920	383	1823	2793	3345	3546	3333	1035	15	-1107	-3171	-2491	-2331	-3982	271	1599	2543	376	
-272	-326	-1312	-1631	-746	505	1094	2482	2556	2745	4027	1793	331	-1718	-2936	-2326	-2906	-4023	-563	1240	2052	647	
-278	-264	-1019	-1486	-876	277	1059	2879	2076	2523	3146	658	403	-1940	-2356	-2574	-3288	-2391	-267	937	2543	420	
-261	-291	-565	-625	-427	97	486	1499	1201	1296	1198	238	189	-941	-1555	-2079	-1607	-2241	-260	1089	1239	227	
-209	-252	-201	-97	-131	9	48	412	168	456	159	-101	142	-444	-851	-1117	-950	-745	380	578	236	-111	
-133	-116	214	230	-42	24	-191	-265	-210	-290	-242	-354	-90	-186	-350	-494	-691	170	87	-30	-274	-274	
-133	-67	115	501	212	211	-1047	-749	-1185	-815	-567	-354	-140	-14	-27	-132	-66	131	-171	-333	-1210	-370	
166	109	240	1412	499	81	-1133	-1235	-1740	-1877	-1821	-546	-100	314	219	905	644	591	578	-215	-1194	-628	
122	190	305	1412	581	236	-645	-1407	-2423	-2089	-1962	-644	-227	377	446	1216	543	495	280	-245	-82	-439	
150	67	-35	435	409	146	-702	-1035	-2437	-1764	-1385	-488	-373	324	467	1266	295	188	18	-393	-378	-348	
-28	-35	83	452	384	334	-630	-1164	-1441	-1367	-1117	-341	-112	440	533	1167	696	673	-2	-311	-304	-341	
-33	-56	-49	-145	343	89	-157	-495	-431	-829	-891	-221	-173	385	109	476	652	497	341	-148	-237	-193	
