-17	-70	-84	-55	0	-55	-267	-232	-544	-48	51	192	292	267	126	-40	-238	-175	-142	-13	
-69	-231	-102	0	-76	-124	-350	-294	-716	-7	125	344	414	238	165	-27	-344	-314	-102	102	
-91	-125	-91	16	-78	-117	-383	-1069	-846	-177	112	344	758	285	47	-133	-658	-178	-125	250	
-56	-84	50	16	-132	-220	-311	-1603	-1162	-265	96	376	893	468	363	-113	-359	-185	-164	-131	
-43	-63	185	47	-76	-407	-601	-1026	-961	-258	-75	495	792	349	283	-27	-198	-211	-143	-40	
-22	192	154	66	-221	-305	-514	-403	-476	-190	-115	192	385	39	147	-7	-192	-99	-156	7	
42	175	175	-201	-194	246	-288	16	186	-183	-41	-60	-121	-147	276	97	-185	-96	-124	-124	
-32	-35	-84	-402	-63	193	188	586	1146	0	-284	-269	-1018	-328	-207	-70	-113	73	-119	-63	
-242	-687	-348	-402	-263	404	1834	1894	2222	274	-365	-1084	-1976	-995	-1104	-54	336	363	30	-61	
-353	-740	-526	-1238	-387	1200	2308	3099	2917	403	-358	-1905	-3146	-2032	-1816	0	946	549	261	7	
-141	-454	-585	-1327	-346	1412	2783	3693	3629	895	-297	-2642	-3695	-2369	-2025	236	930	1151	458	57	
-183	-349	-23	-1297	-492	740	2378	3169	2622	791	-277	-2189	-3258	-2565	-1927	283	682	888	256	130	
-153	-259	-174	-694	-653	-21	902	2505	1354	-141	-445	-1183	-1892	-1261	-965	204	478	806	285	147	
-71	-35	-265	-473	-477	-275	0	619	-21	-102	-359	-475	-765	-468	102	322	39	218	-68	255	
-8	351	-119	-215	-301	-330	-1167	-171	-1018	-384	-189	16	215	388	309	163	-119	-152	-77	294	
16	193	-63	-14	-180	-436	-1558	-953	-1665	-224	-108	424	859	1187	395	141	-326	-332	-381	-223	
84	182	75	38	-201	-553	-1935	-1502	-2024	-764	88	341	1418	1591	563	112	-284	-351	-275	-125	
126	179	183	98	-76	-640	-1399	-1444	-1809	-359	337	716	1266	1726	597	31	-370	-336	-333	-201	
0	83	183	136	99	-49	-949	-1213	-1205	-224	265	426	1012	918	379	141	-225	-311	-344	-310	
-8	-28	98	73	74	-317	-485	-301	-817	-258	64	488	430	412	300	118	-185	-376	-325	-214	
