315	49	82	147	154	-272	-263	-1042	-419	-242	-114	31	306	220	124	101	59	13	-178	36	
194	231	452	262	163	-515	-1850	-1355	-560	-329	-161	300	523	1095	195	155	107	-137	-541	-15	
165	173	699	262	-314	-716	-1936	-1512	-900	-342	-267	126	1637	1574	483	220	98	-126	-449	-178	
307	231	411	57	-451	-1492	-1822	-1996	-999	-722	-208	55	1670	2301	2119	139	-16	-141	-476	-459	
225	198	310	155	-96	-1981	-1579	-1469	-971	-510	-150	79	2202	1657	1774	1362	-157	-163	-334	-230	
100	206	198	-35	-192	-1751	-764	-986	-560	-429	39	-47	1238	880	658	582	-98	-103	-250	-222	
66	49	-85	-322	-116	-630	-102	-149	-276	-148	-22	-240	118	-20	499	-368	-218	-193	-144	-141	
58	-272	-262	-258	40	-41	315	233	488	295	261	-273	-272	-1224	-257	-950	-210	52	8	-37	
-264	-668	-975	-485	619	243	1844	2488	2114	843	325	-602	-1010	-2964	-1942	-1374	-876	3	420	8	
-236	-1049	-1573	-659	951	1076	2914	4083	3137	1859	309	-909	-2495	-3848	-2972	-2263	-1588	416	574	428	
-90	-1444	-1573	-1268	636	2118	3742	4872	4074	3062	261	-769	-3536	-4718	-3783	-3111	-1602	1515	1032	306	
-782	-1444	-2419	-1312	1003	2761	4415	4940	4483	3011	-27	-574	-3744	-4856	-4085	-3357	-667	2479	1788	463	
-471	-990	-1675	-876	1090	2240	3017	3860	3784	2299	31	-700	-2745	-4027	-3110	-1948	-1031	2612	1731	131	
-298	-276	-684	-369	440	1615	1602	1836	2455	1385	-107	-421	-2079	-2191	-1680	-1197	-236	2158	700	253	
-129	-49	-275	-252	0	397	218	144	280	239	15	63	-607	-423	-329	-1005	170	893	96	139	
-91	305	345	-281	-197	-232	-271	-900	-115	-7	-35	0	-107	391	163	-282	60	175	54	0	
196	256	1006	221	-273	-1162	-1507	-1882	-872	-315	-147	347	922	1591	1331	559	177	-8	-52	59	
233	264	1076	655	-48	-1421	-1993	-2408	-1523	-976	-207	308	2036	2631	2119	1150	-7	-407	-682	-271	
176	256	1200	832	-123	-1334	-2051	-2366	-2019	-1230	-241	480	1853	3077	1955	559	-33	-652	-1108	-217	
82	156	846	401	65	-1104	-1693	-2095	-1806	-1173	-281	647	1487	2664	1561	326	-151	-467	-509	-163	
74	404	213	196	97	-645	-1235	-1540	-1481	-905	-101	102	1404	1524	1348	691	-179	-319	-274	-191	
24	170	131	73	-110	-340	-1021	-1171	-1070	-429	-247	142	1022	407	921	240	-149	-135	-185	-134	
