-262	-106	-50	-189	-422	-319	-373	-413	114	309	116	-14	
-137	-86	-8	67	-291	-402	-228	-250	-14	423	178	93	
-29	-92	218	28	-404	-841	-521	-344	335	1352	267	218	
-8	-106	252	234	-851	-944	-601	-344	491	1859	486	379	
-71	28	143	108	-1191	-723	-1078	-131	311	1911	781	428	
-37	-71	6	-182	-1221	-664	-873	-200	139	863	573	210	
-29	-176	-90	-49	-216	-84	-283	-188	-151	57	-48	105	
-297	-394	-141	-21	942	886	82	-117	-688	-1213	-1104	-170	
-219	-626	-239	-147	1644	2353	1129	-97	-1384	-3090	-2398	-292	
-375	-633	-779	209	1374	2639	1752	197	-2081	-2946	-2383	-520	
-113	-366	-674	184	978	2317	916	271	-1326	-1950	-2153	-238	
-216	-352	-406	108	1086	1351	774	115	-412	-592	-1219	-305	
