-152	-224	-390	-59	-14	179	-136	-78	
-230	-187	-756	-285	-48	48	-68	-75	
-244	-378	-858	-275	-110	228	104	-33	
-327	-222	-814	-427	-268	570	253	129	
-341	-561	-975	-227	106	1143	210	250	
-245	-341	-631	-317	302	1562	694	315	
-496	-826	-888	-303	171	1160	191	379	
-600	-1224	-726	-255	180	513	434	172	
-14	-160	-63	0	147	358	-62	-7	
466	581	916	-28	-383	-520	-889	-319	
1518	2228	1788	-62	-1355	-1993	-2053	-749	
1536	2925	2090	65	-1587	-2369	-2742	-907	
1410	2263	1574	567	-775	-1459	-2153	-506	
1104	903	952	90	-220	-376	-831	-536	
41	8	231	-30	-89	0	-177	-535	
-393	-409	-359	-214	-103	399	97	-217	
-82	-575	-624	-227	122	811	694	-48	
-422	-900	-770	-200	171	811	486	-231	
-348	-812	-565	-365	32	392	251	-21	
