119	-43	-127	-211	-84	-63	-319	-428	-97	-69	203	-132	-7	
145	-57	-64	-108	-84	-209	-430	-653	16	180	277	14	48	
-28	-92	-82	-71	-151	-258	-298	-814	-186	131	668	261	218	
-86	-198	-99	50	-189	-541	-694	-624	-475	131	1160	146	282	
-390	-226	-29	84	-119	-777	-782	-1239	-427	327	1475	413	395	
-253	-142	-15	43	-154	-1029	-1224	-1532	-461	278	1545	486	250	
-204	-191	33	2	-175	-984	-1533	-1122	-550	139	1370	357	43	
-199	-227	-183	-95	-161	-126	-340	-419	-392	-76	195	-116	-210	
-390	-332	-422	-36	134	366	581	355	-289	-441	-679	-1234	-735	
-475	-394	-612	-330	117	1878	2514	2143	115	-1355	-1921	-2355	-635	
-327	-156	-330	-212	477	1878	2943	2054	205	-2037	-2340	-3001	-878	
-277	-128	-338	-162	100	1716	2567	1307	542	-1486	-2513	-2383	-535	
-222	-85	-182	-169	-56	852	1082	495	263	-1021	-1170	-1579	-292	
