0	-96	-165	-414	-517	-156	-398	17	-244	-180	-37	
-18	-93	-244	-381	-298	-318	-509	-481	-222	-207	-127	
-80	-199	-213	-230	-262	-307	-824	-1225	-911	-148	-128	
55	-179	-178	-265	-294	-111	-1423	-1808	-2140	-332	-289	
-74	-218	-272	-355	-360	-545	-2259	-2738	-3117	-1198	-304	
-73	-519	-334	-368	-824	-2500	-3094	-3495	-2818	-1671	-226	
-215	-299	-329	-407	-1072	-3714	-3961	-2912	-2235	-978	-230	
-159	-295	-382	-896	-1044	-3967	-3788	-1871	-1116	-126	-126	
-200	-340	-416	-1921	-3112	-5622	-3189	-1036	-304	323	-89	
-199	-443	-1172	-2236	-3452	-4440	-2574	-126	-148	116	148	
-233	-989	-1543	-2741	-4444	-3588	-1770	131	35	143	-89	
-279	-851	-1955	-4341	-4254	-3084	-504	352	227	156	-207	
-246	-879	-2244	-5284	-4132	-2390	-171	139	201	56	-540	
-246	-1307	-2010	-3753	-4662	-2295	-45	175	227	-13	-588	
-133	-1376	-1694	-2851	-4812	-2185	-698	271	-200	-239	-346	
-107	-851	-1488	-2960	-4349	-2484	-1707	376	-488	-45	-667	
-227	-754	-1447	-2386	-4050	-3131	-2117	52	-1242	-37	-211	
-315	-754	-760	-937	-3860	-3084	-3094	-1194	-1289	-348	-619	
-232	-879	-237	-581	-2935	-2847	-3567	-2139	-2140	-1088	-840	
-294	-630	-198	-882	-1194	-2894	-3110	-1651	-2424	-1324	-1391	
-199	-437	-224	-465	-432	-1412	-2574	-1793	-2408	-1513	-1218	
-219	-251	-139	-322	-437	-474	-1896	-1493	-2203	-1387	-415	
-200	-192	-132	-204	-279	-274	-966	-737	-1794	-1214	-1045	
-168	-60	-106	-185	-200	-148	-452	-370	-1321	-584	-273	
-114	-69	-151	-189	-160	-212	-385	-326	-722	-481	-298	
