-21	41	-319	-270	-164	45	489	62	-34	
33	-263	-812	-276	-83	-35	758	-109	-14	
33	-313	-471	-283	-86	57	441	-123	-19	
-11	-376	-473	-565	-35	40	1073	225	24	
-331	-851	-929	-1181	-145	237	1248	816	137	
-510	-792	-944	-1181	-523	393	654	903	360	
-510	-910	-620	-1093	-537	311	489	677	403	
-494	-202	-14	-152	-317	-96	89	121	-34	
-161	333	1351	525	-207	-804	-1213	-817	-380	
16	1464	3122	1307	-49	-1413	-2080	-2038	-649	
142	1932	3086	1965	296	-2081	-2600	-2915	-663	
100	1698	2210	1503	559	-1297	-2311	-1967	-346	
192	366	1476	596	510	-470	-1170	-688	-292	
-133	-133	315	99	222	122	-116	-34	-102	
-203	-244	-201	-304	106	236	529	170	177	
-294	-319	-492	-726	139	188	692	642	226	
-77	-467	-709	-932	-172	8	846	470	16	
-154	-272	-738	-1049	-626	196	461	292	-18	
-126	-299	-591	-800	-372	163	241	81	-42	
-7	-251	-415	-387	156	-103	119	50	-89	
