-86	-116	42	-197	-98	-279	-458	-283	-392	8	-28	-102	-170	
-142	-60	42	-197	-14	-481	-561	-258	-232	-7	228	-96	-35	
-199	-22	-15	227	38	-411	-1018	-551	-269	360	330	219	88	
-132	-22	72	126	-111	-688	-1960	-1254	-152	409	375	446	248	
-121	-71	61	96	83	-969	-1503	-1239	-330	393	317	251	460	
-163	-85	84	56	-28	-1088	-826	-1078	-317	171	513	521	212	
-157	-214	-387	-141	-105	-181	-132	-235	-117	-117	203	-109	72	
-194	-226	-472	-127	33	726	903	614	41	-325	-335	-1291	-312	
-369	-422	-683	-218	41	1590	2693	1681	-97	-1442	-2065	-2283	-578	
-242	-410	-532	-361	67	1662	2496	1983	57	-1689	-2628	-2742	-377	
-100	-271	-396	-301	209	978	2156	1663	361	-1283	-1849	-1923	-292	
-22	-200	-241	-148	0	250	993	738	296	-1050	-809	-1104	-224	
