-44	42	119	17	16	-348	-444	-256	-62	147	113	5	80	
-135	-57	109	-57	-56	-511	-440	-256	-207	-42	244	73	80	
-55	-57	-141	-23	-77	-881	-547	-256	-344	-83	293	117	32	
-22	25	15	185	251	-383	-1062	-712	-344	286	1195	73	64	
-46	33	100	218	-2	-363	-959	-1239	-372	1078	1457	267	282	
59	73	135	104	-112	-674	-915	-1093	-385	343	1160	16	444	
68	67	25	1	-140	-836	-1106	-829	-413	65	627	235	236	
-17	-22	-282	16	-28	-146	-284	-145	-7	-124	40	-41	62	
-93	-332	-296	-68	25	300	546	792	139	-543	-939	-1004	-41	
-263	-403	-277	-103	-21	1302	2389	1699	98	-1674	-2498	-1780	-366	
-489	-407	-394	-232	284	1446	2979	2143	287	-2226	-2080	-2541	-449	
-369	-342	-247	-176	-56	1446	2567	1467	468	-1761	-1314	-2125	-663	
-149	-212	-172	-114	-63	425	975	495	271	-818	-751	-1464	-495	
-98	-147	-218	-178	-301	-35	182	-111	156	-107	-355	-374	-210	
-100	-57	-98	-230	-231	-285	-374	-624	287	-83	326	-41	0	
-29	-27	-36	-162	-105	-82	-694	-741	25	319	1021	348	161	
-8	16	-4	-43	-91	-8	-841	-756	-229	196	1090	421	24	
-43	12	50	-148	-196	-570	-929	-521	-379	252	706	81	-251	
-25	25	236	-78	-154	-748	-767	-302	-196	147	407	-89	-126	
