-144	-202	-291	-159	-162	-14	358	308	137	
-56	-91	-488	-242	-112	-35	480	121	118	
-100	-390	-826	-829	-296	-83	758	210	24	
-189	-614	-900	-1268	-159	131	1143	1042	331	
-105	-1088	-929	-1122	-248	586	1457	660	258	
-28	-1191	-532	-1210	-351	302	951	729	379	
-161	-251	-49	-521	-124	-62	-28	81	80	
234	283	1297	338	74	-296	-636	-1148	-89	
368	1446	2729	1379	-76	-1413	-1603	-2053	-621	
159	1842	3122	1930	-220	-1631	-2022	-2742	-635	
284	1554	2693	1965	427	-1341	-1545	-2067	-366	
117	458	903	1183	271	-760	-361	-745	-298	
-154	-77	82	231	110	-48	220	-177	-204	
-231	-237	-444	-380	-14	24	863	154	-95	
-174	-67	-535	-756	-14	188	1003	677	137	
-231	-167	-871	-932	-248	286	1457	405	16	
-212	-244	-532	-990	-667	262	1055	202	-136	
-196	-320	-296	-653	-346	163	654	48	-73	
-182	-341	-334	-394	-227	-124	203	89	-55	
-63	-216	-305	-345	-200	-145	-55	-34	-116	
