13	-14	16	0	-113	-141	-133	-185	-214	-273	-302	-479	-582	-244	-8	16	17	-6	-23	25	190	362	-30	276	254	284	116	17	-191	-123	
-52	-30	1	-165	-296	-206	-177	-261	-428	-375	-273	-442	-896	-323	-45	-85	-35	-20	116	311	264	362	120	262	258	189	153	0	-76	-110	
-126	-28	-8	-177	-281	-207	-141	-251	-443	-524	-665	-582	-739	-454	-368	-213	-103	-8	198	1492	193	526	232	336	327	301	155	68	0	163	
-35	52	-69	-251	-226	-133	-89	-1111	-421	-450	-1167	-845	-1132	-385	-936	-296	69	489	216	1697	566	1642	77	526	344	86	34	94	146	206	
-54	-25	-67	-451	-237	-244	-399	-1221	-468	-2202	-1340	-1473	-1383	-542	-1030	-343	216	751	998	1753	1610	2276	1509	968	853	215	73	14	179	126	
-23	-30	-185	-215	-221	-454	-980	-2383	-1159	-2845	-2925	-2037	-1963	-872	-1249	-265	354	1647	942	1660	2132	2462	1956	689	797	379	123	101	125	77	
-94	-157	-178	-219	-222	-369	-1797	-2650	-2965	-3520	-2894	-2069	-1555	-668	-405	-8	458	1890	942	1436	2542	3226	2514	1843	1857	568	122	176	146	-235	
-165	-183	-126	-259	-795	-669	-2803	-3263	-3468	-3175	-2737	-1363	-959	-229	-104	-15	34	1572	886	634	1461	3021	3427	1638	3309	2164	549	335	60	14	
-252	-185	-220	-259	-1581	-1125	-3808	-4331	-3735	-2767	-2172	-398	-1288	-37	381	-170	190	285	328	-112	596	1717	3110	2625	3755	2927	1386	681	240	120	
-163	-192	-310	-281	-2398	-2335	-5222	-4677	-3405	-1840	-1262	381	-1037	433	537	-199	-126	77	43	-49	-45	1046	1956	2569	4035	3373	2427	569	309	120	
-74	-355	-410	-387	-3341	-3529	-5976	-4048	-1866	-490	-185	1093	-8	1045	762	-280	-368	-324	-741	-81	-689	164	1024	912	4276	4526	3784	1870	901	593	
-60	-384	-898	-1927	-4237	-4944	-5913	-3231	-751	-148	-104	1692	539	1943	1872	-420	-1140	-952	-1853	-339	-1410	-316	120	448	3030	5549	5773	3245	1440	825	
-89	-296	-1511	-2949	-5322	-5399	-6290	-2540	-406	469	-140	2703	1906	3814	2040	-258	-1861	-1955	-3560	-1930	-2819	-302	-177	428	2230	6163	7000	4824	1904	387	
-208	-333	-1385	-3358	-5997	-6185	-5788	-1881	-111	616	390	3434	4152	6040	2545	-45	-1642	-2911	-5973	-3198	-3445	-493	-346	353	1429	6944	7594	5976	2628	524	
-591	-769	-2345	-2792	-6721	-7631	-5081	-1331	-52	897	477	4670	6061	5871	2246	277	-1846	-3757	-7007	-4294	-3805	-544	-388	-45	1002	6033	8245	5865	3093	447	
-559	-722	-2235	-3012	-7601	-8118	-5018	-480	-214	1478	190	6055	7109	5834	2901	863	-1548	-4070	-7085	-5062	-4228	-346	-1061	-96	267	5586	8431	6032	3520	206	
-372	-303	-1433	-2981	-7318	-7049	-4735	-295	-155	1647	147	5063	6173	5516	2957	1424	-1642	-4352	-7085	-4561	-3179	-382	-1280	94	560	4656	7576	6905	3408	430	
-213	-96	-1181	-2509	-6862	-7207	-4264	-718	-376	541	43	4314	5106	4992	2639	502	-1375	-3741	-6458	-3809	-2537	-368	-873	181	1653	4656	7371	5939	2275	326	
-257	-347	-458	-1471	-5573	-5777	-4704	-524	-531	217	-148	3078	2654	2972	1442	649	-702	-2660	-3247	-1961	-956	43	-537	664	2230	5103	7316	4062	1143	223	
-371	-67	-303	-827	-4268	-5777	-4892	-2289	-1018	-148	-508	1243	689	1513	242	329	-530	-2080	-2480	-280	-280	-182	196	1322	3551	5140	6479	3170	678	438	
-384	-266	-270	-133	-2602	-4158	-4641	-3671	-1206	-619	-901	52	-133	355	199	69	-280	-464	-1086	112	43	276	181	3109	4407	4972	4007	1926	-27	232	
-303	-229	-199	-119	-1470	-2964	-4562	-4347	-2211	-1417	-1858	-192	-207	-177	-184	-15	103	268	-302	501	319	338	1248	4096	4630	4935	3003	1350	-8	120	
-252	61	-178	-74	-527	-2068	-3054	-4959	-3640	-3096	-2517	-641	-1116	-699	-1140	34	259	237	-67	1212	1050	1605	1863	3984	5058	2927	1981	284	-52	-66	
-200	-103	-66	-110	-340	-732	-2127	-3954	-3703	-3850	-3066	-2006	-2245	-683	-1531	251	277	221	311	1716	2113	2742	2291	4245	3811	2685	310	159	-59	-46	
-96	52	31	43	-76	-126	-1436	-3122	-3012	-3960	-3490	-2257	-2214	-1264	-1720	112	133	278	550	2108	3083	3114	2589	3928	2583	1364	436	103	-125	25	
-229	12	-13	24	-59	-259	-823	-1598	-2494	-3206	-3239	-2336	-2638	-840	-1908	86	86	209	588	2070	2206	2667	2161	3146	1336	672	-30	86	41	-83	
-65	23	-29	-52	78	-82	-214	-1268	-1175	-1872	-1968	-1426	-2245	-527	-1688	277	-89	250	1091	1921	1237	2760	1415	1564	146	241	66	-30	-191	-78	
-47	78	-74	-155	-111	-161	-310	-1032	-347	-569	-1152	-1253	-1571	-699	-1234	-294	-243	302	643	783	957	1195	931	875	-89	232	86	94	-52	-13	
-119	104	95	-45	-52	-141	-74	-1001	-317	-126	-391	-453	-1116	-508	-552	-297	-273	337	345	259	293	990	94	294	-169	-81	79	112	-67	-110	
-104	183	52	-67	-134	-332	-163	-718	-155	-45	-148	-306	-504	-302	-295	-272	-154	121	-155	77	241	431	-89	-76	-122	-77	-74	344	59	62	
