-143	-100	68	-29	-122	-127	-314	-383	-361	-332	-523	-1021	-273	-279	72	80	72	207	587	331	165	211	15	-14	15	52	
-80	-54	85	-78	-296	-372	-335	-508	-694	-975	-917	-992	-403	-361	-55	185	254	470	1103	490	251	376	179	77	35	262	
51	-121	-312	-71	-120	-526	-612	-866	-1695	-1781	-800	-1341	-314	-279	64	533	290	927	1103	781	839	567	132	16	100	204	
-29	-93	-178	-15	-106	-1271	-850	-1472	-2225	-2323	-1194	-1500	-607	-760	250	584	716	1452	1894	1751	1753	897	499	258	214	187	
-108	-207	-292	0	-432	-1152	-1831	-2463	-2519	-3275	-1763	-2255	-1184	-932	-109	201	767	1435	2837	2387	2717	2053	921	528	227	196	
-169	-228	-319	-402	-597	-1689	-3094	-4075	-3564	-2997	-1136	-2066	-708	-573	48	-68	1040	1046	2045	2721	3964	3011	1364	645	374	201	
-122	-191	-248	-311	-1107	-2899	-4015	-4223	-3549	-2675	-567	-383	-321	-272	-129	-372	432	927	1153	2236	4745	4118	2464	411	323	254	
-97	-164	-459	-643	-1122	-4212	-5011	-4666	-2828	-1693	-193	-281	-137	-157	-303	-801	232	287	901	1852	4728	4729	3136	808	456	260	
-173	-321	-671	-824	-2412	-4779	-6571	-4755	-1901	-653	222	-199	16	-90	-122	-1085	-222	-222	381	1032	4213	5604	4137	2471	433	219	
-274	-532	-867	-1291	-3177	-5630	-6779	-4459	-1062	-138	440	106	846	-96	-197	-1683	-1084	-1103	55	102	3498	5555	4351	3221	623	87	
-258	-745	-1246	-1532	-3612	-7243	-6586	-3350	-319	346	935	1008	2523	937	-373	-2750	-2132	-1652	-147	-280	2335	5241	4958	3677	1886	201	
-422	-897	-1049	-1878	-4557	-7646	-7002	-3202	-153	239	2049	2255	3274	1128	-292	-3604	-3336	-2526	-252	104	1703	5043	5664	4232	2486	657	
-390	-356	-837	-1607	-5007	-7422	-6363	-3262	-70	256	1890	2396	3064	243	-183	-3262	-3066	-2920	-196	-755	1604	4894	6320	4884	2032	385	
-386	-436	-610	-2255	-5052	-7407	-6690	-3454	-194	0	1642	2255	2680	104	-298	-2992	-2939	-2878	-154	67	1670	5158	6336	4558	1854	245	
-186	-392	-128	-1878	-4317	-6511	-6199	-3454	-312	-28	1200	2027	2558	275	-149	-2209	-2316	-1976	-87	434	2019	4811	6599	3351	1838	376	
-95	-285	-355	-1502	-3552	-5287	-6511	-4238	-591	-565	493	972	1405	16	-143	-1654	-1580	-1610	7	-260	2667	5092	5762	2781	1449	648	
-59	-185	-617	-1396	-1812	-4018	-5382	-4637	-1827	-1473	-502	-185	220	-300	-336	-601	-458	-905	500	212	3964	5604	4777	2569	533	368	
68	-285	-468	-809	-1287	-2630	-3970	-4252	-2858	-2426	-709	-876	114	-817	-298	-270	-229	-155	1322	1249	4313	5142	3694	1427	294	245	
77	-107	-341	-99	-352	-1540	-3168	-3542	-3387	-3348	-1281	-1616	-76	-1090	-136	-135	488	350	2298	2186	4728	3853	2070	357	355	280	
111	-143	-291	-233	-92	-1018	-2544	-3114	-2946	-3070	-1107	-1805	-260	-1234	218	265	1330	944	2904	2588	3980	2846	1102	7	-125	202	
-18	-100	-100	-255	-285	-525	-1415	-2286	-1945	-2865	-1223	-1689	-294	-1205	436	635	1262	1063	2736	2287	3116	1475	312	132	26	64	
-72	-93	-112	-214	-268	-218	-910	-2034	-1283	-2514	-1354	-1747	-301	-508	234	790	1262	639	2281	1617	2086	1012	117	-7	34	125	
-20	34	51	-219	-254	-29	-384	-452	-517	-990	-392	-688	-48	-162	282	721	938	366	1237	1149	822	188	-27	-18	77	113	
25	51	-19	-128	-99	-75	-112	-260	-471	-917	-523	-427	-233	-374	242	450	472	247	341	563	220	-139	-108	-114	-10	130	
