-106	-252	-325	-296	-244	-206	-185	-104	-222	-464	-252	-139	-133	-126	-111	383	252	226	148	217	-101	-146	-161	-49	
-212	-377	-445	-345	-272	-418	-392	-267	-714	-559	-318	-170	-30	52	52	452	505	217	304	133	-266	-111	-56	-159	
-66	-256	-350	-308	-348	-800	-511	-552	-1186	-307	-390	-296	-111	497	366	813	902	1012	453	278	109	182	-10	-118	
-158	-234	-320	-188	-208	-658	-1400	-1246	-1738	-716	-637	-89	-89	1173	627	1565	1297	1030	847	644	243	217	-45	-52	
-140	-200	-180	-140	-326	-1745	-2487	-2238	-2698	-1189	-1204	-74	-333	1738	1310	2016	2931	2082	2124	1038	330	269	26	3	
-172	-139	-171	-82	-635	-2959	-3417	-3419	-3690	-1220	-1330	43	238	1568	1047	1922	2988	3472	3419	1695	995	512	164	69	
-172	-227	-281	-2011	-1864	-4519	-4835	-3498	-3281	-638	-858	122	202	531	540	1790	3458	3434	3719	3477	1876	1272	659	190	
-265	-315	-419	-2926	-3425	-5433	-4882	-2679	-2368	-178	-643	122	-82	209	148	365	2086	2927	4432	4434	2401	1853	677	364	
-371	-379	-736	-1806	-5112	-6348	-5497	-1781	-556	401	122	343	-163	-370	-451	-178	526	2683	3944	5935	3995	2678	1051	616	
-339	-385	-340	-3162	-6042	-6742	-4441	-474	-37	2203	1473	628	-795	-1162	-2109	-858	-259	2289	3531	6723	5270	3259	1089	82	
-307	-479	-517	-3872	-7067	-6899	-3543	332	904	4447	3433	550	-937	-2499	-3493	-3122	-1581	1744	3193	7398	6546	3971	1126	468	
-382	-512	-881	-5260	-7524	-5969	-2928	728	1469	5219	4187	1718	-575	-3569	-5175	-4018	-2539	713	1880	7924	7652	4777	770	685	
-395	-384	-281	-3636	-7540	-4677	-1872	464	1187	5823	3885	2320	-906	-3915	-5883	-4458	-2351	461	1560	7605	7258	4496	1183	1449	
-395	-399	-458	-3115	-7634	-5890	-2077	437	1187	5521	2887	2848	-434	-3459	-5443	-3924	-2099	391	2311	7474	6508	4440	1276	981	
-329	-359	-690	-5007	-7098	-5102	-2818	209	384	3692	1455	2377	-237	-3081	-3917	-2352	-810	1481	2368	7061	5870	4402	902	555	
-174	-66	-1085	-4739	-6215	-4440	-3527	-820	-226	2052	512	1812	-465	-1556	-2140	-1330	-111	2514	2856	6404	4727	4234	529	485	
-165	-459	-731	-1680	-5080	-4740	-4646	-2033	-2037	227	-326	983	-512	-399	-458	52	409	3378	4376	5747	3826	3128	555	511	
-60	-445	-459	-563	-3457	-3779	-4929	-3230	-3124	-355	-905	445	-701	-119	-74	1414	1936	4430	4207	4322	2439	2922	199	142	
-128	-210	-464	-892	-2495	-2849	-4535	-3451	-3612	-1267	-1062	-200	-249	549	1141	2617	2142	4317	3513	2445	1557	635	52	-96	
-156	-276	-432	-529	-903	-2234	-4110	-3120	-3423	-1378	-1598	-89	-101	409	1686	2129	2481	3922	2668	2126	1482	330	-52	-108	
-172	-314	-353	-393	-587	-452	-2660	-1639	-2383	-1157	-2400	-74	-19	566	1668	2166	1466	2401	340	739	391	-37	-52	-67	
-135	-150	-222	-326	-356	-230	-1762	-789	-1816	-842	-1299	78	136	810	1404	1038	1297	1575	173	330	278	-170	-96	-119	
-132	-73	-280	-109	131	-172	-565	-341	-619	-244	-637	-266	61	479	1103	775	677	655	-30	52	17	-59	-74	-177	
