-243	-8	70	96	17	147	-73	-72	-136	-218	-327	-366	-278	-168	-239	-340	-159	90	70	268	92	153	120	-7	-1	39	147	61	-146	39	-173	
-177	11	229	333	167	66	-47	-107	-193	-238	-332	-362	-241	-284	-272	-259	-166	419	322	611	64	774	217	88	167	-74	36	-37	-225	46	-230	
-89	0	185	221	34	-93	-137	-115	-328	-602	-1020	-507	-839	-454	-274	-279	-48	217	418	474	332	1154	434	276	199	-74	-47	-170	-143	62	-12	
-199	-8	88	122	-73	-112	-158	-122	-420	-822	-1231	-1137	-1406	-1415	-762	-271	-214	312	376	537	259	1171	533	384	366	111	221	-100	-85	62	-125	
-104	-87	27	254	-123	-123	-272	-436	-1247	-1125	-1592	-1482	-1928	-1608	-1339	-437	-187	296	937	811	434	2189	807	1142	422	259	221	-41	-159	-99	-138	
-133	-129	25	102	-87	-226	-368	-1222	-1277	-1851	-1863	-2232	-2331	-1786	-1280	-104	-325	281	1095	1405	1233	1827	1922	2080	1368	285	379	-126	-135	-189	-93	
-183	-147	-59	-57	-181	-324	-506	-2139	-2540	-2593	-2421	-2487	-2301	-1593	-1029	-243	-50	313	515	1597	1493	1706	2231	3273	2299	1557	814	0	-32	-161	-160	
-304	-96	-95	-88	-176	-403	-1872	-3468	-3650	-3456	-2406	-2307	-1898	-1073	-1369	-485	-256	509	122	627	1007	1999	2333	4006	3112	2281	1835	377	7	-7	-84	
-588	-30	-292	-225	-749	-1321	-2762	-4140	-3893	-3683	-2376	-1632	-1122	-865	-1309	-70	-270	567	-363	489	194	1292	1699	4432	3942	3257	2571	1454	336	0	-184	
-329	-293	-739	-371	-1647	-1722	-4450	-4430	-3923	-2184	-1050	-443	-232	-226	-313	315	-290	-65	-168	342	16	395	1150	3580	3875	4284	3608	2518	600	358	4	
-360	-465	-1068	-682	-2267	-2632	-5294	-4736	-3878	-958	-507	-162	361	226	158	903	-419	-397	-586	-62	-286	8	88	2404	3451	4941	3876	3864	1508	655	119	
-404	-139	-755	-775	-3026	-4081	-6108	-4812	-2859	-227	-128	388	889	1227	1032	1226	-932	-516	-2052	-1300	-1406	-621	-365	1006	3045	5109	5130	4662	3275	1102	202	
-329	-293	-708	-1926	-4001	-6008	-6522	-3758	-2388	494	195	1239	1781	3019	2184	1798	-279	-1150	-4025	-2470	-2584	-849	-1284	160	1605	4587	5783	5327	4118	1938	388	
-375	-337	-724	-2269	-4729	-7072	-6246	-3208	-1658	1352	433	1715	2910	5210	4020	2013	-829	-2156	-4779	-3495	-3705	-1178	-1128	-189	555	4284	6352	6357	3952	1561	124	
-326	-519	-974	-2035	-5503	-7642	-6553	-2872	-1521	379	297	2668	3711	6984	4254	2263	-800	-2914	-5577	-4664	-4524	-1722	-1071	-397	419	3055	6569	6474	3985	1742	608	
-485	-439	-974	-2735	-5457	-8120	-6691	-2139	-1049	1389	212	3657	3821	7907	4632	2567	-565	-4299	-6129	-6339	-5257	-1722	-1014	-249	271	3678	6971	6208	4580	1627	458	
-337	-488	-1021	-2751	-5116	-8567	-6937	-2750	-821	406	110	4023	3639	7781	3696	2406	-741	-3614	-6041	-6224	-5228	-1507	-1128	0	446	3948	6904	6208	4167	1446	155	
-204	-154	-1271	-2580	-4636	-7612	-7044	-3040	-1141	-16	8	3712	2892	7382	3480	1583	-624	-2287	-4678	-4361	-3662	-1164	-644	-202	438	3527	6536	5742	3870	1118	425	
-191	-132	-568	-1989	-4667	-6856	-6937	-3513	-1962	665	135	3053	1217	6006	2364	1655	-594	-1558	-2908	-2874	-2584	-359	-243	-27	758	4436	5883	4712	3523	1118	282	
