-14	-202	-499	-249	-131	-110	73	178	-14	
-28	-280	-499	-346	-227	-199	293	222	88	
-133	-390	-1003	-401	-234	163	717	332	-34	
-63	-733	-1135	-1034	-358	352	1125	798	282	
-77	-1088	-1562	-1708	-310	204	898	260	250	
-28	-866	-1283	-1063	-220	106	627	267	46	
66	-56	-187	-316	-164	-62	57	-130	-177	
309	441	886	165	-55	-354	-1300	-1363	-441	
326	1950	2478	1521	328	-1268	-3062	-2556	-406	
326	1842	2764	1948	477	-2052	-3423	-2987	-678	
117	1608	2120	1521	518	-1254	-2672	-2584	-649	
-84	996	903	1112	353	-688	-982	-1277	-488	
-468	-7	24	66	139	-136	-157	-123	-109	
-468	-223	-381	-565	8	141	505	73	-136	
-280	-363	-513	-1049	-372	188	429	178	121	
-168	-555	-503	-1122	-296	270	389	292	-21	
-328	-674	-709	-975	-344	163	245	186	161	
-168	-416	-606	-639	-262	-83	244	105	67	
