-122	-160	-253	-290	-68	0	423	129	-41	-34	-141	-322	
-104	-181	-416	-380	57	16	671	64	-42	-95	-256	-229	
-49	-140	-458	-433	82	250	717	-14	37	0	-108	-235	
46	-327	-650	-639	90	188	1300	154	186	168	-229	-205	
242	-777	-974	-1181	-152	491	1318	413	387	144	-166	-201	
217	-526	-753	-1239	-234	376	1160	316	250	-7	-104	-14	
-105	-354	-664	-888	-392	515	1003	660	492	144	17	103	
-98	-119	-35	-207	-172	131	187	-164	145	40	200	255	
117	283	1029	421	16	-557	-939	-1636	-89	-7	488	287	
351	1698	2567	1681	-97	-1355	-2051	-2383	-326	152	1108	470	
226	2166	3230	1841	238	-1805	-2195	-2742	-377	313	1398	382	
67	1464	2890	1592	501	-1108	-2614	-2096	-353	353	416	183	
100	816	903	827	394	-470	-1314	-803	-190	168	152	87	
-245	8	33	-7	-241	-172	-76	-300	-123	56	-61	39	
-207	-279	-333	-639	-358	-83	358	16	-55	-210	-222	-242	
-119	-319	-568	-756	-227	286	692	357	80	-149	-254	-175	
-217	-541	-503	-1019	-344	335	916	454	-156	-250	-256	-140	
-77	-422	-929	-1063	-337	171	881	121	-65	-223	-176	-61	
134	-292	-473	-639	49	0	464	190	0	-189	-162	-41	
-7	-404	-409	-235	-42	-14	195	178	137	-129	16	-262	
