-128	-114	-57	-49	-153	-312	-323	-317	8	554	-21	-95	
-64	-148	-71	-176	-393	-396	-331	-324	-158	247	47	-61	
-126	-48	-85	-189	-733	-547	-408	-138	-48	676	24	45	
-64	169	-34	-168	-1014	-1032	-435	-138	188	1160	851	218	
50	73	-50	-105	-1029	-1135	-1166	-165	311	1160	1059	460	
55	-27	-190	-266	-1117	-738	-1093	-282	81	1003	347	130	
33	-43	-96	-84	-333	66	-283	-212	-158	65	-157	-41	
-156	-247	-64	-63	216	1387	338	-124	-1007	-997	-1306	-359	
-283	-324	-323	150	1464	2854	1325	57	-1225	-2051	-2053	-520	
-304	-443	-331	242	1500	3319	2001	328	-1994	-2311	-2441	-749	
-240	-394	-176	92	1338	3265	1361	419	-1413	-2672	-1737	-821	
-219	-261	-99	-63	516	1691	495	263	-760	-1228	-788	-735	
