-93	-57	78	-8	-116	-200	-333	-189	-167	-62	-44	-154	-61	
-86	-36	28	-225	-175	-195	-333	-283	-358	-158	211	10	-14	
-78	17	-81	-116	-91	-188	-679	-419	-327	-192	342	0	-15	
-78	-113	-36	-64	-76	-383	-694	-785	-337	212	1283	81	81	
-171	-51	50	16	-275	-955	-856	-1635	-282	450	1615	555	282	
-6	33	60	-45	-84	-895	-1135	-1810	-420	376	1492	955	420	
32	33	0	-169	-126	-762	-1032	-1400	-564	245	758	434	239	
-20	-43	-218	-135	33	-195	-416	-180	-200	-69	440	81	72	
-86	-297	-500	-183	226	942	886	388	-310	-514	-592	-774	-48	
-433	-403	-619	-64	175	1860	2782	1325	-262	-1877	-2686	-2469	-204	
-589	-673	-441	-197	83	1950	3391	1877	-207	-2574	-2961	-3001	-265	
-546	-342	-275	-271	125	1464	3426	1699	106	-1921	-2311	-2369	-319	
-433	-240	-289	-120	-63	500	1923	827	189	-992	-694	-1349	-224	
-64	59	-479	-264	-301	-146	431	-7	115	-151	-253	-279	-7	
